TransactionID,Date,MobileModel,Brand,Price,UnitsSold,TotalRevenue,CustomerAge,CustomerGender,Location,PaymentMethod
a9cd54db-2023-4060-ae7b-f14621fb7c15,2024-07-16,lose,"Shaffer, Oliver and Sanchez",315.81,57,85998.64,38,Male,Deantown,Credit Card
62f27326-097f-4b21-b4d9-026506d7bbea,2024-07-18,firm,Cruz Ltd,527.16,27,96101.64,28,Female,Michaelmouth,Credit Card
918c1785-2c85-4757-a15e-cfddb38dd38e,2024-05-27,bad,"Mcmahon, Jones and Baker",1317.59,86,102433.02,28,Other,New Charles,Credit Card
9c8b7e95-939b-471b-b866-bce9e1c92dfd,2024-01-01,sign,Sanchez-Weeks,858.06,21,18936.06,42,Female,East Scottchester,Cash
0835e90c-955f-47dc-87df-98c314e501a7,2024-06-25,former,Weaver-Thompson,1196.33,87,115585.69,35,Other,Brandonton,Online
6560306f-bd5f-4fa3-912d-53959b84aa32,2024-02-09,movie,"Thornton, Daniel and Jensen",857.2,49,16262.26,36,Male,Lake Marybury,Cash
f0ea4454-91ff-4398-bb53-fa58b6d834b0,2024-06-12,wear,"Price, Ashley and Coleman",1314.34,36,61127.54,39,Other,North Melodyview,Cash
fb0ac5aa-9274-4625-894a-3f9a0eea96dd,2024-02-02,take,"Carroll, Woodard and Mccarty",721.93,42,43927.66,40,Female,New Tyler,Online
a8636322-29d8-4152-b812-15b95f4b4444,2024-01-07,crime,"Cowan, Hamilton and Hancock",783.61,97,26851.35,21,Other,West Jerry,Cash
6f163bb7-2201-4639-8f4a-fe8548c84714,2024-02-22,hotel,Rivera-Berry,904.96,30,20811.52,57,Female,Amandaton,Credit Card
0e28407f-34eb-470b-b786-5688a42daa31,2024-01-01,within,Tran-Graham,1415.83,39,96500.6,30,Other,Medinaland,Debit Card
bfe2c634-a6b1-45fe-b8bb-37de2f958576,2024-07-03,table,Chase Ltd,512.52,72,10659.9,21,Female,Port Samanthaborough,Cash
8d5dfc44-35eb-43f9-884e-6a8cd84eebab,2024-07-19,cultural,Rivera-Watson,818.49,52,29583.3,27,Female,East Stephanie,Cash
166a1cff-abd7-450d-b2a5-e10177e81d86,2024-05-25,coach,"Harrington, Sosa and Mccarty",965.34,79,102877.92,41,Other,Rachelton,Cash
1048c6bf-ba43-470b-a8f9-e57ffc78738a,2024-06-03,work,Aguilar Ltd,945.23,60,6889.92,27,Male,Emilymouth,Online
da4642e3-1c75-4406-b832-430f7cec5ff5,2024-06-09,sport,"Maxwell, Dunlap and Sanford",1027.51,69,12578.28,64,Male,Port Brianmouth,Cash
5c35c645-58d4-4665-8f7c-71a70ce88a13,2024-05-08,mother,Sims-Mason,297.69,40,49628.16,44,Female,North Caroline,Debit Card
3205575e-187f-40bd-abc4-afee4b335515,2024-06-11,after,Brandt and Sons,1302.2,36,49907.3,63,Female,Port Traceyton,Credit Card
dfb76477-24d9-48b0-9266-9500b73c0c40,2024-01-26,oil,"Woods, Gutierrez and Tapia",1472.67,21,10167.08,57,Female,West Natalieside,Debit Card
abac8dfb-6920-43fc-a219-c67e43b489f4,2024-05-20,it,Love-Grimes,662.12,21,43543.06,39,Female,North Evan,Cash
2e81bb66-267c-4e18-925d-082798a1180f,2024-07-20,reflect,Banks Group,193.87,68,4183.12,64,Other,East Dakota,Cash
46558a88-4d26-4fc8-9898-252df2209b5d,2024-05-09,become,"Poole, Parker and Williams",997.81,95,38925.12,50,Other,Walshport,Credit Card
af572705-7972-4ec5-9d81-78e221b9c27f,2024-03-06,general,Parks-Steele,610.7,95,58955.44,42,Other,Lake Louis,Debit Card
f434cbf9-a064-4fd2-a315-84ae804bb6e3,2024-07-06,goal,Wilson-Bailey,549.53,43,32158.62,36,Other,Dylanport,Online
db33eeb8-dd46-4892-b040-b34667738ef5,2024-03-12,soldier,Lee-Jones,1042.66,88,41129.4,22,Male,New Amyfort,Online
b6176ed0-f14e-4bd2-8f94-d6bd61f8c2e4,2024-06-24,detail,Gordon PLC,178.22,44,69246.64,30,Female,Meagantown,Debit Card
f4f4d4a9-d040-4354-9184-5157a5052f29,2024-05-19,again,Nguyen Inc,1159.99,31,94344.8,36,Female,Staceyborough,Cash
8ddf0eb5-4903-40ab-9d0c-df96394dc01c,2024-03-21,environment,Gilbert Group,455.7,34,79358.44,32,Other,East Carl,Cash
110a6e68-958f-463a-8f14-ce0c1a0b22d0,2024-03-06,much,"Gray, Smith and Barnes",478.36,76,34481.72,20,Female,North Cherylfurt,Credit Card
f6f45f32-7063-4d28-bd98-ebf419e0505d,2024-06-19,my,Wallace LLC,209.32,54,41450.78,49,Other,Laurenfurt,Credit Card
d0da1b38-58fd-4b3f-85fa-d9a8f45ee603,2024-01-20,practice,Wilcox PLC,1293.55,95,85958.04,44,Male,Mclaughlinburgh,Cash
78956e9d-222f-40a4-9ea2-499b738e6a00,2024-03-30,middle,Cherry-Potts,314.93,81,16541.34,23,Other,New Kristafurt,Credit Card
4e3d3eca-dfa0-49f1-bcbb-95d2be03cf84,2024-02-17,group,"Norman, Miller and Smith",1048.2,67,4489.6,59,Female,Sheltonbury,Debit Card
d8beeb51-07ef-4f3c-b685-15c90ab0f69b,2024-05-13,can,"Mcguire, Garcia and Ingram",796.02,66,53596.2,29,Male,South Jason,Credit Card
fa99ccca-81e8-4c9d-960c-fb066dfa0ac2,2024-03-12,choice,"Thomas, Henderson and Morales",674.58,72,9423.0,59,Other,East Jessica,Cash
a4dc211b-f0f3-4ed6-b0fc-11c9c2d9b520,2024-05-24,manage,"Stokes, Cobb and Hunter",1013.86,75,57203.85,33,Male,West Emilyborough,Cash
a82956fe-729e-4c5b-bad7-dc1927e97a57,2024-04-09,risk,"Hull, Simmons and Robinson",941.59,68,418.48,42,Female,Deborahberg,Debit Card
ef04e95b-4e6b-42e0-813a-1ae7c7861cd6,2024-02-15,training,"Kelley, Blair and Mckinney",1276.39,49,10477.78,20,Other,Ballstad,Cash
dc467662-2188-455e-b885-a74bec8d04d0,2024-06-12,indicate,Ramos LLC,733.77,93,70985.66,56,Other,West Chrisbury,Credit Card
200c26df-fb70-4338-afdc-c3e26dfe04fb,2024-02-08,school,Clark-Figueroa,888.01,53,72454.0,43,Male,New Stephenberg,Debit Card
af44b142-5392-4d93-9060-ad7d5c8022f3,2024-02-02,baby,"Hurst, Carpenter and Hoffman",766.06,46,91485.24,52,Female,North Johnshire,Online
e9418ce7-687e-409e-bab6-6557e09a4182,2024-02-06,build,Kelley-Garcia,1171.43,31,20990.71,59,Other,West Philipview,Cash
70522544-c575-4acb-9c0c-1b90bd462807,2024-02-27,against,Ortiz Ltd,724.55,23,10383.75,58,Male,Brittanyview,Online
83f22533-6d79-48b7-9d4c-e78aadf0595a,2024-01-23,protect,"Burns, Davila and Camacho",1297.7,85,68618.72,36,Female,North Johnport,Debit Card
11e783a0-e4d8-4399-9ce6-0049fdab62c6,2024-02-25,sit,"Gilbert, Garcia and Sellers",882.11,86,40211.82,28,Other,North Jacqueline,Debit Card
c7738146-3474-4ea6-8c00-da690b2545f2,2024-03-27,prevent,Weber Group,622.74,2,62231.5,28,Female,East Nataliebury,Debit Card
5c4466b6-87e6-45bb-b88a-84fc6581694d,2024-03-09,dog,Thompson-Nguyen,240.24,40,11767.23,63,Female,Whitneystad,Online
df50f4d2-def7-4c13-8e78-ec3a6a2da3af,2024-03-20,television,"Lee, Boyd and Lewis",1136.68,80,100225.82,64,Male,Lake Jessica,Credit Card
c70ad229-1f8d-40c9-9835-ec7015b10bde,2024-03-10,mouth,Benson-Dixon,735.35,69,14679.39,37,Other,Palmermouth,Debit Card
b142c080-ec5e-44b0-9f90-d6893de88302,2024-05-07,sometimes,"Mccormick, Barron and Mooney",498.83,7,97077.48,38,Male,West Fernando,Online
00a9cf7e-f55f-43c2-80e2-32c3091fb23f,2024-03-14,someone,Ramirez-Carroll,342.08,21,24560.24,28,Male,Lake Vanessabury,Credit Card
256cf9e1-cd77-4145-951b-d92e44d00cf3,2024-07-14,contain,"Harris, Hamilton and Rose",641.22,25,45087.84,22,Female,Port Tom,Online
c86ae247-2192-41cc-807f-a310c91877e4,2024-05-30,down,"Patrick, Bailey and West",338.47,24,103949.2,40,Female,Hernandezfort,Debit Card
e6542cfc-a7ca-430e-b3b3-8064bb3c745b,2024-04-22,since,"Diaz, Brooks and Dixon",995.72,77,79491.52,63,Female,West Andreahaven,Debit Card
ac8bf7a8-fb2b-41f7-a0fa-53272d7bf4b9,2024-07-17,shake,"Peterson, Long and Ward",678.18,66,33566.52,49,Female,Dianaberg,Online
1c06d99c-d59c-47e8-83ba-38a40a00be41,2024-04-01,artist,Smith-Tucker,1294.76,99,9072.42,42,Male,Greeneview,Debit Card
29e80359-eab4-4dfe-91ac-61b66e06a8d4,2024-04-06,win,Walker-Bradford,691.39,62,12194.2,60,Other,Port John,Credit Card
4d9ce9a2-1a32-47fe-9112-85fa4c68e60b,2024-01-22,join,"Holder, Thornton and Young",196.78,80,48499.36,26,Other,Hensleymouth,Online
69e4a6c9-121c-4f78-beb6-3ca151fc3280,2024-06-22,its,Perry PLC,813.19,49,30419.46,49,Female,Andrewport,Online
56f4a3f9-ee2d-4c28-b836-8f183b0333b0,2024-04-05,they,"Kirby, Oneill and Carter",1345.42,94,31312.96,25,Female,Steelemouth,Online
784b0c63-1eb4-42bf-a8e1-de0d1f9bbbb2,2024-05-18,blood,Fleming Group,1465.14,80,11440.5,60,Male,Newmantown,Cash
1cafe067-7e81-46ff-9990-579adaebc2cf,2024-07-08,senior,Jensen-Lowe,1483.91,94,12619.62,29,Female,West Susan,Online
e166cef9-8f57-44fa-ae58-c93afc933f69,2024-04-25,huge,Woods-Li,113.9,42,59290.03,60,Other,North Kayla,Credit Card
67cb9b27-026c-4236-9f29-457db8f7b5be,2024-03-18,remain,Conley PLC,284.83,12,7982.08,24,Female,Lake Charlesfort,Credit Card
c6c2bdcc-6479-444e-8ea7-98fdd924178c,2024-06-22,sometimes,Benson and Sons,723.74,52,84268.86,60,Male,Emilyview,Online
601240e1-e950-441e-96cf-bd7b737a679c,2024-03-22,ten,Anderson Inc,493.05,19,20957.14,57,Other,Nealborough,Cash
0cea2fc6-9c78-4e30-9f11-8a902c60809c,2024-06-05,company,"Pierce, Schaefer and Walsh",1499.25,49,11024.64,44,Male,South Leslie,Credit Card
b44062f4-e16b-4596-bba1-9dd612a69615,2024-03-16,collection,Jones-Boyd,883.16,23,76260.0,32,Female,East Jeremybury,Online
5bc8b270-0ad4-4e1c-93a2-d0e9ed1d841f,2024-07-22,north,"Snow, Miller and Phelps",788.54,4,14465.88,58,Female,Wadeberg,Credit Card
69dcedc9-84c1-4736-9a47-cdcc1adfde86,2024-05-02,forget,Cobb LLC,410.05,90,53107.15,24,Other,West Kathrynfurt,Credit Card
98844777-0706-4954-967c-eba273be9786,2024-02-24,hard,Munoz-Smith,783.11,32,44307.62,31,Female,Santosshire,Credit Card
1f93f947-f3ce-4bc7-8a74-a2f7b369a3dd,2024-07-23,mention,Palmer-Gross,274.04,20,30514.54,41,Female,Lopezton,Online
e7cf63e9-73b1-49a8-80f7-3353a9c003ec,2024-05-22,community,Smith PLC,399.41,52,9938.18,39,Male,West Stephanieton,Debit Card
34334e60-d90a-4a2f-92c8-bedb72080cbc,2024-05-07,enter,Andrews PLC,805.82,85,59485.2,39,Male,Timothyfurt,Online
b3363556-32f6-4eaa-becf-8b1659908bf6,2024-03-01,describe,"George, Garner and Zhang",355.5,21,77328.24,48,Male,East Jennifer,Debit Card
d09c0b41-1402-4356-9862-1037a36dff3c,2024-06-29,drug,Ford LLC,690.46,71,56054.1,33,Female,Jasmineview,Credit Card
279ece16-2767-4f56-badd-d5a9b2b86bd6,2024-07-23,much,"Stewart, Webster and Ford",576.03,30,32296.6,38,Male,New Michael,Online
d98c3b45-5cc3-458b-9791-aa4d15ee4eec,2024-05-02,style,Woodward-Phillips,1391.33,8,84083.59,59,Other,Johnnyside,Debit Card
d06a6ba0-525b-439d-9cd5-cd6393750e0f,2024-04-14,one,"Martin, Burgess and Cameron",418.73,33,63563.28,25,Female,Lake Stephanie,Credit Card
23dd9a36-c55f-43a3-bf42-481f3e0ee6a3,2024-01-22,appear,Rubio-Williams,533.99,71,81432.39,23,Female,Williamton,Debit Card
b985cb02-e412-4a28-8b7d-f67d8b2fb776,2024-04-22,never,Davis-Paul,1139.64,36,1186.92,37,Male,Lake Carlborough,Credit Card
61da9554-d735-47aa-92c0-2dd9b8e6b055,2024-07-21,thus,Aguilar Group,219.12,71,10462.84,30,Male,West Dustin,Credit Card
93d873c0-2bde-4df3-b5a0-d6f552d0ad46,2024-03-09,nearly,Roberts Ltd,407.76,83,17972.23,52,Female,Savageborough,Cash
2530f05b-6257-4b32-ae88-d7abdfe4f583,2024-04-08,area,"Holmes, Austin and Davidson",651.39,29,85514.94,41,Male,Port Seanfort,Cash
1687bec4-ccc8-4abe-81d1-d3c34ceb1b5f,2024-07-05,outside,"Wolf, Hamilton and Rubio",1314.06,17,13601.44,27,Other,Alexchester,Debit Card
6e60d8ff-7739-4b20-9e46-39aaaff5712f,2024-02-24,career,"Fuller, Sanders and Molina",363.28,42,16676.68,26,Male,North Jacqueline,Credit Card
0d2da590-d5ac-4a38-8f0a-9c668bc549a7,2024-01-09,white,Atkins LLC,1104.19,77,16094.1,60,Female,Lake Heather,Credit Card
de78ab55-00b9-4f31-afe7-84618cd66be6,2024-02-18,training,"Sloan, Harris and Green",1183.15,54,29553.54,62,Female,East Rodney,Debit Card
d857b3cb-d28c-451e-9ad1-0aed07d6b5ad,2024-06-27,member,"Brown, Jenkins and Roberts",393.24,13,38799.3,36,Other,Michaelmouth,Debit Card
bca91fce-ff54-43ff-b0e3-d596e8d1c788,2024-01-23,boy,Russell Ltd,118.69,62,6603.6,20,Other,Kathleenbury,Debit Card
56e9b08f-7ac7-4d17-879b-4d67b2ba0deb,2024-02-23,music,"Mcdonald, Bright and Ward",149.81,96,8035.56,34,Male,Ramostown,Cash
32ad5377-17c5-43de-b9e0-1b363207f9f1,2024-06-03,particularly,"Hall, Weaver and Cook",498.36,12,20963.58,54,Male,Johnberg,Online
f5e80390-e8c0-4d19-a71c-3ec604065a1e,2024-01-03,organization,"Holden, Figueroa and Bennett",1100.71,20,57639.84,26,Male,Lake Paul,Online
0a10d05d-8ffa-47f5-bf19-5726fe50e74f,2024-07-05,north,Velasquez-Baker,388.02,94,15952.8,46,Other,Penashire,Online
a3a5d07e-66a4-4762-a7dd-a9ba682af06b,2024-02-20,able,Sanford-Moore,283.69,4,9969.12,33,Female,South Ronaldfort,Cash
0c9f7198-e8fa-4d6f-818f-19e2f79f916b,2024-01-17,risk,Wilson-Green,1459.69,49,17226.06,22,Female,Port Lisaburgh,Online
c30b9b0d-9d70-4b3a-a4a8-4bc902104b17,2024-05-14,believe,"Kelley, Young and Price",1427.1,21,16813.44,59,Other,Melissatown,Credit Card
7cedc07b-c37f-485b-b9b5-df1688a0c999,2024-04-24,stage,Pittman-Nelson,1212.06,70,54563.6,63,Other,Ivantown,Online
4443ecd5-d4bd-4707-b171-06e69c626297,2024-02-15,science,Hernandez-Reed,1037.33,14,14866.38,59,Female,East Holly,Debit Card
b7181ee7-e3d8-4401-bf0e-c220833d444f,2024-01-08,natural,"Nichols, Hill and Rice",677.09,6,10722.4,26,Female,Crystalton,Online
b5769cb1-6eb2-4fd0-94ba-3b64b6991c7e,2024-07-24,economy,"Edwards, Mcbride and Gonzalez",1319.53,69,1266.3,54,Other,Martinezhaven,Credit Card
3c11f0e7-84ae-46e9-8ab2-4006c91b4629,2024-01-18,cold,Hart Group,153.61,70,40581.0,56,Female,West Kennethmouth,Cash
3a41d8a7-4178-44ef-b297-144f309009ec,2024-02-24,hot,Todd PLC,1195.66,13,7341.91,64,Female,South Theresatown,Cash
2738d96b-1fbc-46fb-84a8-cc602f1fa9fe,2024-02-25,behind,"Thomas, Noble and Porter",643.43,76,30525.87,46,Female,Perezfurt,Debit Card
dfec007b-6770-4fd3-ae95-910d52fc8a52,2024-05-27,house,"Drake, Martin and Jordan",945.19,47,25375.64,53,Other,Chadside,Credit Card
7d2f6441-95e8-4ff4-b27e-6cf5a07e0bc4,2024-03-14,market,Santiago LLC,1265.9,66,19416.91,31,Female,Johnsonstad,Online
311d7378-b019-49fb-9017-8788c4c091e0,2024-01-27,agree,Rodgers-Villarreal,523.9,17,721.95,23,Female,New Dean,Online
05bf8989-63bc-40ab-ad98-faae40d6b08e,2024-03-15,relate,"Nelson, Bowers and Larson",1315.25,4,16322.9,27,Other,Jasonchester,Online
73dd38ab-73cc-472e-87bf-a2b8fcdf15ec,2024-02-29,stay,Taylor-Ramirez,504.69,24,24482.88,62,Male,Estesstad,Debit Card
169a12e4-fbbb-4910-bd0c-a37f54ef4f78,2024-06-08,eye,"Harding, Delgado and Prince",372.29,60,66385.2,27,Other,Fischerberg,Credit Card
47875ee9-5b9a-4d81-9f95-9ecd0fac0574,2024-05-19,author,Branch-Johnson,189.44,93,30138.74,25,Male,Lake Lindafort,Credit Card
999884f1-17c1-4366-a5e3-8c63f28673dc,2024-07-12,they,"Shepard, Montoya and Parks",1025.19,21,114812.16,19,Male,West Stephen,Online
b0989a60-99d2-474e-9cac-a7c65cd2376b,2024-04-23,war,Johnson-Alvarez,652.8,37,37853.44,44,Female,Port Sheila,Credit Card
0371e9b9-a363-4279-a3c0-f94aaa231c35,2024-06-29,public,Meyer PLC,1291.19,8,85403.24,49,Female,Moraview,Credit Card
fad4b63f-24cc-4511-ba54-359ccef00509,2024-06-23,remain,Jackson-Thomas,1369.06,16,2055.55,59,Female,North Calvin,Cash
c2aa3609-6f1d-4f9d-ba4a-470290c24743,2024-06-24,thing,Ellison-May,530.13,89,6550.83,47,Other,West Scottfurt,Credit Card
e5112ff2-c63e-42c1-94e2-a80d7510b2b3,2024-05-05,difficult,Madden PLC,1019.28,38,17747.2,53,Female,Port Joanside,Credit Card
41eea37c-f1ca-4d75-95d2-c42339fe8115,2024-06-08,down,Bennett and Sons,139.14,58,105382.08,42,Male,Marieview,Cash
b3e66e0a-cfeb-4549-b0b6-11e998f9a275,2024-04-30,scene,Conway Group,1387.62,41,37191.92,39,Male,Lake Brendaport,Debit Card
077487a5-61c4-4f29-bd88-49901d7b47e7,2024-04-30,painting,Harris-Bell,1385.88,83,9700.6,41,Other,North Samuel,Online
41d3606e-7715-4de8-a000-f5f7faa3beb0,2024-02-04,data,Wilkerson-Wood,493.11,33,17866.64,37,Female,East Dylan,Debit Card
db6a7b80-0a20-471d-a347-64148616a34c,2024-06-06,though,Moore-Larson,399.77,25,558.74,64,Male,Ericfort,Debit Card
56cfd2a1-80ed-4414-be76-784231a33b72,2024-06-27,prove,Moore-Jimenez,172.08,94,4239.12,24,Male,West Catherinechester,Debit Card
8cec7f87-2347-4bb4-8cdc-9c2a85b94f07,2024-04-14,message,Graham-Swanson,973.62,92,5805.43,52,Female,East Ronnietown,Credit Card
7e840b9c-4232-440d-92a4-75f6f406f75a,2024-01-22,story,Garcia-Montgomery,976.7,6,19411.38,22,Other,Stevensonfurt,Debit Card
06c72a3a-7c8d-47bd-8ca9-39713602ed3b,2024-07-18,tell,Shaw-Brown,583.14,95,96463.62,34,Male,New Maria,Debit Card
41c0dca7-45ea-4a15-a721-a0817bf9e9bd,2024-02-19,single,Camacho PLC,763.75,11,132106.56,43,Male,West Ashley,Cash
e251b624-8fca-4064-bca8-6199f79a53da,2024-01-01,scientist,"Sanchez, Solomon and Chapman",1082.67,63,41037.66,54,Male,South John,Credit Card
f088a8e2-0fc2-4adf-8617-6ef03eced9a2,2024-06-04,threat,Brown-Montgomery,834.45,25,9701.52,56,Other,Jennaview,Online
4fe52be3-0c3e-4098-bc58-8f391cc3fb26,2024-04-29,born,Cunningham-Hawkins,1390.89,79,60684.54,28,Female,Port Fernandomouth,Credit Card
6a687ab8-26dc-45b4-81c6-882933fbe619,2024-06-12,north,"Brooks, Ross and Suarez",464.6,23,68567.31,62,Male,Mossshire,Credit Card
0740c846-3424-4692-afee-088248bbfd37,2024-07-22,figure,Flowers-Erickson,1408.39,97,44118.9,30,Other,South Holly,Online
7768812a-f391-4b59-99d9-7fc6b27e4d54,2024-06-29,back,"Ali, Hamilton and Yates",198.98,18,82203.62,37,Male,Port Johnny,Credit Card
fca921d1-90c9-4aa4-8a16-6515e2af200e,2024-03-09,believe,"Aguirre, Morris and Tran",409.55,7,29670.72,23,Female,Thomasfurt,Credit Card
7c8bd5da-ebd8-493e-8435-e0f8d20cf82b,2024-03-25,suffer,Nolan-Stuart,741.59,80,116944.7,35,Male,New Taylorside,Credit Card
fb5ffb84-dd00-41a7-943d-a224c201e241,2024-07-24,natural,Walker-Grant,732.93,97,74919.88,64,Female,North Jacob,Credit Card
0f1db4bb-4f72-4153-bcb9-46c004c610fa,2024-04-06,live,"Taylor, Huffman and Miller",898.43,10,79009.5,58,Male,East James,Cash
c1dd718f-8c25-47a9-bc37-5dd6c767199e,2024-02-26,rule,"Vasquez, Roberts and Johnson",1458.6,85,6503.25,19,Other,Bowentown,Credit Card
a9d4ebfb-3a5b-4d27-a847-0a606c6eaf6f,2024-03-31,any,Holland Ltd,781.4,53,26334.0,28,Male,Lake Becky,Online
1be1af51-4d71-42af-b4fa-94b5b85a64a9,2024-02-29,within,Moore and Sons,683.62,3,849.35,33,Other,West James,Cash
be7d90ae-e509-44e0-9a4b-097f3adf3888,2024-07-12,whom,Black-Hamilton,180.79,27,18471.32,38,Female,Freemanshire,Debit Card
ec42f85b-5a5d-453b-aa8c-b0411cc01381,2024-04-06,whole,"Berry, Anderson and Hernandez",750.48,81,13306.58,44,Other,Owensland,Online
aa2085bf-a0e7-48ad-94aa-119b22427bea,2024-01-06,south,Brewer-Morrow,574.97,85,2763.88,18,Female,Velazquezton,Debit Card
035b45c5-3169-4d51-8c79-af255f57eb78,2024-02-12,house,"Curtis, Fischer and Mendez",852.86,90,6729.44,34,Male,Michaelhaven,Online
975ab0fa-e6eb-4085-8619-fac496030deb,2024-01-30,after,Harris-Rogers,1175.92,59,30732.83,26,Female,Buckfort,Debit Card
462cf16a-9332-454f-8059-676e62156f3b,2024-03-08,decade,Williams Inc,298.95,84,31611.69,41,Female,Bakerland,Debit Card
8e51238a-e2c4-4f2e-8896-3e6c0ad57be1,2024-02-11,miss,"Perry, Smith and Smith",1441.98,24,21111.13,57,Other,Lake Ellenport,Cash
45cd846d-c7d1-410d-aef8-34d6b7cec705,2024-01-28,many,Vincent-Greene,207.45,55,48287.96,52,Other,North Catherine,Debit Card
cceab373-a1d1-42cd-84c9-61b2841e7a17,2024-04-21,a,Ritter-Reed,883.15,72,54891.08,21,Male,Erinberg,Debit Card
ec3f2b24-b0b6-44fa-b4d9-8bfb7598ff4e,2024-01-05,enough,Blake Ltd,1072.63,24,87163.65,25,Male,West Rachel,Online
dced92e7-8ee8-4eab-837e-c2b2ca0510a2,2024-03-12,scientist,Lee-Johnson,1005.71,85,43858.3,62,Other,North Sarah,Debit Card
dcdb0057-f8d3-402e-b640-fd3256a96fb1,2024-03-26,plant,"Morrison, Leonard and Hill",624.9,27,36484.24,42,Female,Alexandrachester,Credit Card
b563bdbe-055d-41a8-8cea-06be0db9c82c,2024-05-02,possible,"Johnson, Mcconnell and May",1385.71,75,24011.36,57,Male,Sullivanmouth,Credit Card
786209f4-66ff-4984-8ad5-7aeb9693a463,2024-07-19,happy,"Adkins, Robertson and Lindsey",835.18,33,30069.27,48,Other,Elaineville,Online
f65667d3-2efe-499a-89ed-402e3977edae,2024-01-24,ground,"Joyce, Bowman and Ramirez",1409.11,27,5429.61,54,Female,West Nicoletown,Credit Card
d000d275-0110-4e7c-8087-93cd96e0f30b,2024-03-11,performance,Lin LLC,728.62,67,52805.91,27,Other,Brianburgh,Online
9a9a2ad8-8243-41ac-93cc-c179ea2af34c,2024-05-20,sit,Henry-Brooks,783.1,16,14592.2,29,Male,Sierraview,Credit Card
23fefa66-4076-45f5-9bea-a3b9271709af,2024-07-04,quite,"Williamson, Martinez and Contreras",778.23,36,59883.18,36,Male,Nelsonville,Online
9f823c66-7d39-4597-a23c-89bf64dd48d8,2024-04-08,order,Mercer-Williams,1350.1,51,18824.64,18,Female,South Jennifer,Debit Card
67181c30-af64-49bc-b730-65c38b38575c,2024-02-19,friend,Delgado Ltd,1497.89,62,57220.15,30,Female,Maryshire,Online
bbef37f6-1f00-42a5-b35c-810fbfe06328,2024-03-24,eat,Webb Group,320.62,32,4104.38,29,Male,Danielton,Cash
8a514c4c-ea9c-4135-ae52-20e11cf1aeb2,2024-02-06,process,"White, Buck and Suarez",1228.12,13,30275.28,49,Female,Martinville,Debit Card
b94cbdf0-4789-4f5f-9479-d8ea345ea63b,2024-05-24,general,"Bradley, Miller and Evans",1334.89,49,4235.82,60,Male,Danielhaven,Debit Card
999e4a97-c4b5-4eef-a92f-72eac69f1987,2024-03-11,manage,Spencer-Payne,226.71,82,107416.58,49,Other,Jamesview,Cash
407d8c9e-b558-4dad-8053-7cc2b9a14a77,2024-05-17,speak,Fisher Ltd,701.97,29,56297.45,60,Female,Port Katherine,Online
2495de7b-419a-4883-8075-d5959162492d,2024-05-03,increase,"Bishop, Simpson and Nash",1259.98,72,62998.32,63,Female,Carlaville,Credit Card
b0bf3c70-7bb3-4514-92f7-e752db4def1b,2024-06-21,short,"Morse, Bishop and Smith",117.52,78,34110.18,47,Other,Tylerchester,Online
15b09d84-166a-4a3d-a92b-d6cddc7e46cf,2024-05-15,experience,Young Inc,1341.15,93,99642.96,55,Male,Lawsonbury,Credit Card
86b4c985-83c7-4c66-80d6-1922b43ba99a,2024-03-24,cover,"Mcguire, Brooks and Stuart",318.31,94,101815.68,55,Other,New Jose,Credit Card
7baffe55-bea1-4955-9138-93c1a2fc3686,2024-06-14,school,Robertson-Obrien,417.08,37,5662.48,43,Male,Port Tasha,Online
6eef3ce9-24db-4d0c-84bc-6b834401ba13,2024-05-26,college,Brooks-Schroeder,362.38,46,15824.28,28,Female,West Mathew,Online
5c138dea-aebc-40d5-92aa-a5c5f98f7b2b,2024-05-29,fine,Clements and Sons,295.03,98,27111.24,37,Male,Lake Lance,Credit Card
ff356796-9288-4aa5-b0dc-a10c4b7fbb3a,2024-02-26,company,Carter-Wilson,899.37,28,116.85,36,Female,Robinstad,Cash
5809c86f-2bf3-412c-85f9-71e1557da725,2024-04-14,week,Evans-Shelton,300.7,97,3591.25,52,Other,New Jordan,Credit Card
5815ba82-f44e-4610-83d7-28b12cf22bae,2024-04-05,minute,Byrd-Jones,1322.73,67,53299.76,64,Male,South Tylerburgh,Debit Card
1878f074-8b14-47be-905c-937e27b4df55,2024-01-31,everybody,Collins-Becker,1058.62,16,29427.3,28,Male,East Courtneyfurt,Credit Card
75b69bdf-bcfa-45ec-bb34-0edfaa0f1b60,2024-06-14,color,"Mendez, Watkins and Andrews",1016.7,88,6426.99,42,Female,Chenborough,Debit Card
87ec627a-e951-47c9-b9bb-b50a1b83771b,2024-03-01,management,Thompson-Chan,526.11,58,40165.65,39,Male,New Michelle,Cash
8395158e-f8e0-4443-85aa-fdbac6ed923f,2024-01-02,minute,Ramos and Sons,468.68,10,13707.32,31,Other,West Alexander,Debit Card
07b8cc53-9147-4070-9c10-bd47a08e9109,2024-01-17,authority,"Salas, Ritter and Riddle",1338.67,53,54343.68,23,Male,New Wandaview,Online
6c234dd7-845d-49d8-a506-0d0525939c52,2024-05-14,most,"Weaver, Young and King",1235.36,98,22969.48,25,Female,Micheleshire,Online
ae88502d-6495-4cbb-adaa-c12247525627,2024-05-08,million,Wilson Ltd,1151.34,39,30322.31,18,Female,Gillespietown,Cash
