super_opeid,name,par_income_bin,par_income_lab,attend,stderr_attend,attend_level,attend_sat,stderr_attend_sat,attend_level_sat,rel_apply,stderr_rel_apply,rel_attend,stderr_rel_attend,rel_att_cond_app,rel_apply_sat,stderr_rel_apply_sat,rel_attend_sat,stderr_rel_attend_sat,rel_att_cond_app_sat,attend_instate,stderr_attend_instate,attend_level_instate,attend_instate_sat,stderr_attend_instate_sat,attend_level_instate_sat,attend_oostate,stderr_attend_oostate,attend_level_oostate,attend_oostate_sat,stderr_attend_oostate_sat,attend_level_oostate_sat,rel_apply_instate,stderr_rel_apply_instate,rel_attend_instate,stderr_rel_attend_instate,rel_att_cond_app_instate,rel_apply_oostate,stderr_rel_apply_oostate,rel_attend_oostate,stderr_rel_attend_oostate,rel_att_cond_app_oostate,rel_apply_instate_sat,stderr_rel_apply_instate_sat,rel_attend_instate_sat,stderr_rel_attend_instate_sat,rel_att_cond_app_instate_sat,rel_apply_oostate_sat,stderr_rel_apply_oostate_sat,rel_attend_oostate_sat,stderr_rel_attend_oostate_sat,rel_att_cond_app_oostate_sat,attend_unwgt,stderr_attend_unwgt,attend_unwgt_level,attend_unwgt_instate,stderr_attend_unwgt_instate,attend_unwgt_oostate,stderr_attend_unwgt_oostate,attend_unwgt_level_instate,attend_unwgt_level_oostate,rel_attend_unwgt,rel_apply_unwgt,stderr_rel_attend_unwgt,stderr_rel_apply_unwgt,rel_att_cond_app_unwgt,rel_attend_unwgt_instate,rel_attend_unwgt_oostate,stderr_rel_attend_unwgt_instate,stderr_rel_attend_unwgt_oostate,rel_apply_unwgt_instate,rel_apply_unwgt_oostate,stderr_rel_apply_unwgt_instate,stderr_rel_apply_unwgt_oostate,rel_att_cond_app_unwgt_instate,rel_att_cond_app_unwgt_oostate,public,flagship,tier,tier_name,test_band_tier
3658,University Of Texas At Austin,97.5,97-98,.012221915,.00037693782,.0093852356,.011778188,.00086864817,.0070118685,1.3003318,.018635578,1.3022491,.04016285,1.0014744,1.5082167,.052973136,1.6797502,.12388255,1.1137327,.1340086,.0041083982,.11536032,.12930387,.010058328,.098041132,.0018411945,.00015223082,.0008416865,.0020979333,.00038478317,.00068831071,1.1516044,.014640616,1.1616524,.035613615,1.0087253,1.6643735,.042133987,2.1875062,.18086404,1.3143121,1.238927,.040103219,1.3188738,.10259294,1.0645291,1.8635404,.11193249,3.0479453,.55902541,1.6355671,.0094742794,.00027998391,.0036189058,.099150106,.0030121333,.0014874969,.00011630099,.036751337,.00031982627,2.6179955,2.0673828,.077367008,.028014559,1.2663332,2.6978638,4.6509528,.081959829,.36363801,2.0417125,2.9264739,.027486505,.06994798,1.321373,1.5892686,Public,1,Highly selective public,Highly selective public,Flagship
3658,University Of Texas At Austin,98.5,98-99,.012499572,.00036752189,.0093852356,.012329363,.00087146414,.0070118685,1.3541918,.018402372,1.3318336,.039159581,.98348963,1.5480986,.052449413,1.7583563,.12428416,1.1358168,.13375857,.0039195195,.11536032,.13403684,.010109463,.098041132,.0020325815,.00015198032,.0008416865,.0023969209,.0004017516,.00068831071,1.1365627,.014128968,1.1594851,.033976324,1.0201682,1.8805088,.043590792,2.4148915,.18056642,1.2841692,1.1949638,.039740015,1.367149,.10311451,1.1440924,2.1637578,.11997388,3.4823241,.58367771,1.6093872,.010258454,.00028981533,.0036189058,.10484222,.0030625632,.0017446914,.0001251814,.036751337,.00031982627,2.8346839,2.2292626,.080083691,.02897469,1.2715791,2.8527455,5.455122,.083332025,.39140436,2.112426,3.4233155,.027594447,.075801589,1.3504593,1.59352,Public,1,Highly selective public,Highly selective public,Flagship
3658,University Of Texas At Austin,99.400002,99-99.9,.012790164,.00038072505,.0093852356,,,.0070118685,1.357852,.018982906,1.3627963,.040566381,1.0036412,,,,,,,,.11536032,,,.098041132,,,.0008416865,,,.00068831071,,,,,,,,,,,,,,,,,,,,,.011145369,.00031791287,.0036189058,,,,,.036751337,.00031982627,3.0797622,2.3160672,.087847792,.0310838,1.3297378,,,,,,,,,,,Public,1,Highly selective public,Highly selective public,Flagship
3658,University Of Texas At Austin,99.5,Top 1,.0126159,.00035808346,.0093852356,.012696553,.00089530303,.0070118685,1.3400443,.017865168,1.3442283,.038153913,1.0031223,1.6059582,.053731926,1.8107232,.12768394,1.1275033,.12060106,.0035924066,.11536032,.12225078,.0092361569,.098041132,.0029944347,.00018078717,.0008416865,.0029227452,.0004490162,.00068831071,1.0476013,.013737647,1.0454293,.031140748,.99792671,2.1143508,.04529383,3.5576603,.21479158,1.6826254,1.0874778,.037589163,1.2469336,.094206959,1.146629,2.4350238,.12767722,4.2462583,.65234518,1.7438262,.011086516,.00030116912,.0036189058,.10131475,.0029886856,.0027471283,.00015739763,.036751337,.00031982627,3.0634995,2.2963121,.083221041,.029372772,1.3340955,2.7567637,8.5894394,.081321821,.49213478,2.0038886,4.0085196,.027195698,.08207754,1.375707,2.1427958,Public,1,Highly selective public,Highly selective public,Flagship
3658,University Of Texas At Austin,100,Top 0.1,.011360008,.0010710392,.0093852356,,,.0070118685,1.1914856,.053265393,1.2104127,.11411959,1.0158852,,,,,,,,.11536032,,,.098041132,,,.0008416865,,,.00068831071,,,,,,,,,,,,,,,,,,,,,.010586887,.00093944662,.0036189058,,,,,.036751337,.00031982627,2.9254386,2.1144509,.25959411,.089358203,1.3835453,,,,,,,,,,,Public,1,Highly selective public,Highly selective public,Flagship
3675,University Of Utah,10,0-20,.0012222052,.00010233268,.0020911337,.00052581797,.00016023791,.001857543,.56080472,.022610113,.58447015,.04893646,1.042199,.48207012,.038529154,.28307176,.086263359,.5872004,.11875241,.011018633,.13328147,.11797852,.018427268,.11405437,.00014848358,.000036436191,.00039194568,.00011256701,.000060340255,.00043769187,.88386667,.031719554,.8909896,.082671903,1.0080588,.55403113,.044342779,.37883714,.092962347,.68378311,.9351753,.057527278,1.0344059,.16156565,1.1061091,.45662823,.063287936,.25718322,.13786012,.56322235,.00042023021,.000025461237,.0011733322,.081030995,.0050430023,.000058623085,9.6508829e-06,.095068283,.00028334052,.35815108,.37388891,.021699939,.0094622243,.95790774,.85234517,.20689976,.053046107,.034061078,.79352599,.35914013,.019076454,.016384972,1.0741239,.57609761,Public,1,Selective public,Selective public,Flagship
3675,University Of Utah,30,20-40,.0015283439,.00009347446,.0020911337,.0018086063,.00014532842,.001857543,.66948628,.019190006,.73086858,.044700373,1.0916857,.7034815,.034017894,.97365516,.078236908,1.3840523,.14022842,.0095631443,.13328147,.13339813,.013987632,.11405437,.00016294766,.000030632797,.00039194568,.00014808655,.000052481635,.00043769187,.97890741,.024599027,1.0521224,.07175149,1.0747925,.52435786,.032555565,.41574043,.078155719,.79285628,.95644271,.042152505,1.1696012,.12264004,1.2228659,.51166129,.055032164,.33833516,.11990544,.66124827,.00056176446,.00002493491,.0011733322,.085237384,.003944641,.000091048118,9.9950184e-06,.095068283,.00028334052,.47877699,.49323225,.021251364,.0092236688,.97069281,.89659119,.32133815,.041492712,.035275642,.89031321,.40994775,.014854103,.014728126,1.0070515,.78385144,Public,1,Selective public,Selective public,Flagship
3675,University Of Utah,50,40-60,.0018650572,.000071655741,.0020911337,.0014271043,.00011927936,.001857543,.89545625,.015602431,.89188802,.034266457,.99601519,.80094594,.028848309,.76827526,.064213514,.95920986,.12671879,.0062779323,.13328147,.1140039,.0086406134,.11405437,.00022948868,.000024436276,.00039194568,.00019927375,.000042720934,.00043769187,.97369695,.015369709,.95076072,.047102813,.97644418,.67948264,.025827911,.58551145,.062346078,.86170185,.93772274,.026986904,.9995575,.075758725,1.0659415,.59323168,.044361241,.45528319,.097605042,.76746273,.00085087371,.000026861895,.0011733322,.081057891,.0026780525,.00013790499,.000010867143,.095068283,.00028334052,.72517717,.77520227,.022893682,.010181422,.93546832,.85262811,.48671117,.028169779,.038353648,.8971135,.6047281,.01039461,.015834898,.95041275,.80484301,Public,1,Selective public,Selective public,Flagship
3675,University Of Utah,65,60-70,.0019973926,.00008119148,.0020911337,.0014770938,.00013115149,.001857543,1.0820777,.018486457,.95517212,.038826536,.88272041,.9539746,.035975058,.79518688,.070604824,.83355141,.11323382,.0061355154,.13328147,.083915345,.0077877152,.11405437,.00018847515,.000022556904,.00039194568,.00024140281,.000052355546,.00043769187,.94301528,.015514581,.8495841,.046034273,.90092295,.76790553,.029623814,.4808706,.057551097,.62621063,.91976285,.027762102,.73574865,.068280727,.79993302,.69164473,.055094492,.55153596,.11961737,.7974267,.0010695836,.000038164369,.0011733322,.07551071,.0027966558,.000150785,.000014412394,.095068283,.00028334052,.91157776,1.0727953,.032526482,.01526117,.84972203,.79427868,.53216887,.029417338,.050865985,.91328245,.79073352,.011332071,.023124171,.86969662,.67300659,Public,1,Selective public,Selective public,Flagship
3675,University Of Utah,75,70-80,.0021860132,.000071377894,.0020911337,.0016259095,.00012460082,.001857543,1.2264365,.016651895,1.0453722,.034133587,.85236555,1.1674135,.034930695,.87530112,.067078292,.74977815,.11608433,.0052724355,.13328147,.087288529,.0067403964,.11405437,.0002854724,.000024228373,.00039194568,.00025170491,.000048177582,.00043769187,.95969045,.013175418,.87097126,.039558653,.90755439,1.006011,.029272532,.72834682,.061815642,.72399491,.95656598,.023657883,.76532388,.059098098,.80007434,.98369926,.058565635,.5750733,.11007191,.58460277,.0013447583,.000039602128,.0011733322,.080761723,.002514791,.00024512078,.000017014767,.095068283,.00028334052,1.146102,1.3274937,.033751845,.015799314,.86335778,.84951282,.86511022,.026452471,.060050596,.97717798,1.0870593,.010109757,.025370389,.86935323,.7958262,Public,1,Selective public,Selective public,Flagship
3675,University Of Utah,85,80-90,.002286027,.000063080144,.0020911337,.0018834106,.00012195604,.001857543,1.1697034,.014121012,1.0931997,.030165523,.9345957,1.1189573,.030838763,1.0139257,.065654486,.90613437,.13548319,.0049790908,.13328147,.11109218,.0075128158,.11405437,.00045481054,.000026995524,.00039194568,.00050804351,.000062308442,.00043769187,1.0648261,.01171443,1.0165193,.03735771,.95463407,1.1597792,.027132444,1.1603918,.068875678,1.0005282,1.0609901,.024185289,.97402829,.065870479,.91803712,1.1412051,.056082468,1.1607332,.14235686,1.0171119,.0015391752,.00003918917,.0011733322,.099352859,.0027802743,.0003903184,.000019848672,.095068283,.00028334052,1.3117982,1.3675264,.033399891,.015010561,.9592489,1.0450684,1.3775594,.029245025,.070052363,1.1093464,1.3664159,.010573741,.026577458,.94205779,1.0081553,Public,1,Selective public,Selective public,Flagship
3675,University Of Utah,92.5,90-95,.0026257096,.000088601082,.0020911337,.00260691,.00018377246,.001857543,1.0669671,.017748162,1.2556393,.04236988,1.1768304,1.1603431,.041709568,1.4034183,.098933086,1.2094857,.17160532,.006689474,.13328147,.15416041,.012503064,.11405437,.00066091307,.000042812306,.00039194568,.0008568124,.00010765348,.00043769187,1.0983858,.016556041,1.2875407,.050190579,1.1722116,1.4018629,.039089818,1.6862364,.10923021,1.202854,1.1304989,.036235776,1.3516397,.10962372,1.1956135,1.5786132,.088414907,1.9575698,.24595724,1.2400568,.0018894139,.000058006419,.0011733322,.14463077,.0049707582,.00060141284,.000032873162,.095068283,.00028334052,1.6102974,1.3241462,.049437337,.019868793,1.2161025,1.5213357,2.1225798,.052286189,.11601999,1.2022824,1.7749157,.016623944,.040872339,1.265373,1.1958764,Public,1,Selective public,Selective public,Flagship
3675,University Of Utah,95.5,95-96,.0029030545,.00020540871,.0020911337,.0024125688,.00039693865,.001857543,1.0254481,.037844058,1.3882682,.098228395,1.3538162,1.0172776,.086882114,1.2987957,.21369015,1.2767367,.16109695,.012973287,.13328147,.14701352,.028051812,.11405437,.00088908465,.00010904568,.00039194568,.0010665996,.0002603512,.00043769187,1.0424255,.037431099,1.2086972,.097337514,1.1595047,1.5206513,.088217959,2.2683873,.2782163,1.4917208,1.0427201,.085115351,1.2889775,.24595124,1.2361683,1.5904607,.19250748,2.4368732,.59482759,1.5321808,.0021223039,.00013501188,.0011733322,.14642833,.011200367,.00085587066,.000086614149,.095068283,.00028334052,1.8087835,1.344303,.11506706,.044167478,1.3455178,1.5402437,3.0206435,.11781392,.30568925,1.1716772,2.0371742,.037885822,.09708374,1.3145632,1.4827615,Public,1,Selective public,Selective public,Flagship
3675,University Of Utah,96.5,96-97,.0030939376,.00021450268,.0020911337,.0022466832,.00041756601,.001857543,1.1819097,.041054629,1.4795504,.10257722,1.2518303,1.3063806,.098642349,1.2094918,.22479481,.92583418,.17714877,.015752794,.13328147,.16569698,.029564153,.11405437,.00084589963,.00010541636,.00039194568,.0010288815,.00026373283,.00043769187,1.1832079,.035786416,1.3291328,.11819193,1.1233299,1.5918533,.091271721,2.1582062,.26895654,1.3557822,1.2297548,.085987628,1.4527894,.25921106,1.1813651,2.0642188,.2314558,2.3506982,.60255367,1.1387835,.0021831598,.00013550736,.0011733322,.152376,.011014278,.00080629322,.000082596009,.095068283,.00028334052,1.8606493,1.498723,.11548934,.046679083,1.2414898,1.6028059,2.8456686,.11585649,.29150793,1.3283553,2.0561581,.036956411,.097385965,1.2066092,1.3839736,Public,1,Selective public,Selective public,Flagship
3675,University Of Utah,97.5,97-98,.0031359997,.00021699059,.0020911337,.0028605117,.00043700493,.001857543,1.1552926,.040511925,1.4996648,.10376696,1.2980822,1.0917211,.091301724,1.5399437,.23525965,1.4105651,.17467213,.014090815,.13328147,.19048925,.031938292,.11405437,.0010463101,.00012112602,.00039194568,.00097633223,.00025511431,.00043769187,1.1116447,.03638307,1.3105507,.10572223,1.1789294,1.8874903,.10156704,2.6695282,.30903777,1.4143269,1.0708847,.08722727,1.6701618,.28002691,1.5596094,1.7303771,.21002948,2.2306383,.58286279,1.2891053,.0021779786,.00013463855,.0011733322,.15015091,.011015782,.00085713452,.000084556894,.095068283,.00028334052,1.8562336,1.4843966,.11474888,.046026986,1.2504971,1.5794007,3.025104,.11587232,.29842854,1.228649,2.3180749,.03764233,.10240813,1.2854775,1.305007,Public,1,Selective public,Selective public,Flagship
3675,University Of Utah,98.5,98-99,.0032022824,.00022015281,.0020911337,.0034955465,.00046921722,.001857543,1.2387692,.042908646,1.5313618,.10527916,1.2361963,1.44388,.10431437,1.8818119,.252601,1.3033022,.16396311,.013303696,.13328147,.17698272,.028517956,.11405437,.0010014309,.00012040803,.00039194568,.0012650302,.00028524123,.00043769187,1.0468466,.033664901,1.2302018,.099816546,1.17515,1.8657306,.10204129,2.5550246,.30720592,1.3694499,1.2254357,.080570184,1.5517399,.25003827,1.266276,1.9718462,.22522114,2.8902302,.65169418,1.4657483,.0022058969,.00013528044,.0011733322,.14270316,.010121556,.00081188726,.000082678438,.095068283,.00028334052,1.8800275,1.5272644,.11529594,.046774436,1.2309772,1.5010597,2.8654118,.10646617,.29179886,1.1779138,2.2532647,.035690572,.10117762,1.2743374,1.2716712,Public,1,Selective public,Selective public,Flagship
3675,University Of Utah,99.400002,99-99.9,.003205057,.00024506432,.0020911337,,,.001857543,.98458838,.041325696,1.5326887,.11719208,1.5566797,,,,,,,,.13328147,,,.11405437,,,.00039194568,,,.00043769187,,,,,,,,,,,,,,,,,,,,,.0020705031,.00013754709,.0011733322,,,,,.095068283,.00028334052,1.764635,1.2203386,.11722775,.043808401,1.4460208,,,,,,,,,,,Public,1,Selective public,Selective public,Flagship
3675,University Of Utah,99.5,Top 1,.0032515551,.00023749701,.0020911337,.0030980394,.00048220818,.001857543,.99951273,.039786424,1.5549245,.11357332,1.5556825,1.0755993,.095795058,1.6678157,.25959462,1.5505919,.15650414,.013352364,.13328147,.16946632,.031960811,.11405437,.001164693,.00013475436,.00039194568,.0013853053,.00030853593,.00043769187,.8915199,.038213976,1.1742378,.1001817,1.317119,1.8466077,.10515632,2.9715674,.34380877,1.6092035,.99341571,.090439729,1.4858381,.28022435,1.4956861,1.7642895,.22082657,3.165024,.70491588,1.7939368,.0020390349,.00013020262,.0011733322,.14611228,.011544647,.00092043896,.00008744379,.095068283,.00028334052,1.7378155,1.2204666,.11096825,.041551612,1.4238943,1.5369192,3.2485259,.12143531,.30861732,1.0080968,2.1854541,.039513402,.099893495,1.524575,1.4864305,Public,1,Selective public,Selective public,Flagship
3675,University Of Utah,100,Top 0.1,.0037866419,.00089523336,.0020911337,,,.001857543,1.1450555,.14575195,1.8108081,.42810908,1.5814151,,,,,,,,.13328147,,,.11405437,,,.00039194568,,,.00043769187,,,,,,,,,,,,,,,,,,,,,.0019295292,.00040312947,.0011733322,,,,,.095068283,.00028334052,1.6444867,1.2231449,.34357658,.1311208,1.3444741,,,,,,,,,,,Public,1,Selective public,Selective public,Flagship
3745,University Of Virginia,10,0-20,.0035603347,.00043211816,.0076399189,.00050150824,.00021473216,.0025341806,.61153919,.02318445,.46601734,.056560569,.76204002,.5901078,.036633223,.19789758,.084734358,.33535835,.081604019,.010895438,.13218203,.028976595,.008649664,.071022511,.0012098375,.00026442387,.002602635,.00046184956,.00014201977,.00056626496,.81968594,.036282245,.61736089,.082427524,.75316763,.600088,.028575283,.46485102,.10159852,.77463812,.82840979,.068456873,.40799171,.12178764,.49249986,.63165808,.049923692,.81560683,.25080091,1.2912157,.00039256117,.000024562956,.0015788447,.016395252,.001175016,.000098938064,.000012236767,.042311471,.00044848313,.24863823,.28527269,.01555755,.005787231,.8715809,.38748953,.22060598,.027770625,.027284788,.47382545,.25914982,.013421607,.0071782055,.81778961,.85126811,Public,1,Other elite schools (public and private),Other elite schools (public and private),Flagship
3745,University Of Virginia,30,20-40,.0038941046,.00034974754,.0076399189,.0017887873,.00021227503,.0025341806,.62714553,.018267464,.50970495,.04577896,.81273788,.5799703,.02861606,.70586419,.083764762,1.2170695,.097003922,.0095022917,.13218203,.049814157,.0091149127,.071022511,.0012971469,.00021102563,.002602635,.00048017368,.00012624044,.00056626496,.93381941,.029564407,.73386616,.071887925,.78587586,.60058916,.022072768,.49839756,.081081532,.82984775,.7859934,.053497169,.7013855,.12833837,.89235544,.6440236,.039545652,.84796643,.22293529,1.3166698,.00043307361,.000021834319,.0015788447,.016818596,.00096223643,.00010289875,.000010747078,.042311471,.00044848313,.27429777,.33909741,.013829301,.00534599,.80890554,.39749494,.22943728,.022741739,.02396317,.5269438,.30235207,.011432068,.006573963,.75434029,.75884145,Public,1,Other elite schools (public and private),Other elite schools (public and private),Flagship
3745,University Of Virginia,50,40-60,.0046314085,.000281432,.0076399189,.0014370559,.0001638312,.0025341806,.61646754,.013055432,.60621172,.036837041,.98336357,.62909806,.021179104,.56706923,.064648584,.90140039,.10649016,.0070750387,.13218203,.063961297,.0067196707,.071022511,.0013749538,.00016031771,.002602635,.000288029,.000067746638,.00056626496,.89461774,.020687899,.80563271,.053524967,.9005329,.56467664,.015735885,.52829295,.06159823,.9355672,.86843759,.036461752,.90057784,.094613254,1.0370092,.58240628,.027005261,.50864702,.1196377,.87335432,.00067644683,.000023944034,.0015788447,.024163362,.0009394621,.00013433768,.000010743574,.042311471,.00044848313,.42844418,.44524658,.01516554,.0053627552,.96226269,.57108301,.29953787,.022203485,.023955358,.63562328,.37712094,.01013031,.0064335805,.89846146,.79427534,Public,1,Other elite schools (public and private),Other elite schools (public and private),Flagship
3745,University Of Virginia,65,60-70,.0048975353,.00030264945,.0076399189,.00136801,.00016851985,.0025341806,.62273788,.014143209,.64104545,.039614223,1.0293986,.57986909,.022371279,.53982335,.066498749,.93094003,.11229526,.0071876911,.13218203,.053085059,.0066650752,.071022511,.0012799019,.0001634791,.002602635,.00032952911,.00008015339,.00056626496,.8992492,.020446215,.84955007,.054377217,.94473267,.54617655,.016813735,.49177161,.062812917,.90038943,.86058724,.039571736,.74743992,.093844548,.86852312,.4914521,.027360333,.58193451,.1415475,1.1841124,.00088625721,.000034726614,.0015788447,.028602766,.0012433287,.00018610246,.000016121887,.042311471,.00044848313,.5613327,.5371238,.021994952,.0074846703,1.0450714,.67600501,.41495979,.029385144,.035947587,.73382241,.43761328,.013139498,.0088062529,.92121065,.94823402,Public,1,Other elite schools (public and private),Other elite schools (public and private),Flagship
3745,University Of Virginia,75,70-80,.0048706215,.00023201555,.0076399189,.0022628608,.00016864554,.0025341806,.64114302,.011115663,.63752264,.03036885,.99435323,.64887059,.02025055,.89293587,.066548347,1.3761386,.10357915,.0049611209,.13218203,.071754836,.0062899641,.071022511,.0011842641,.00012160315,.002602635,.00027055928,.000064675725,.00056626496,.87193584,.015571096,.78360993,.03753249,.89870137,.56847519,.013327917,.45502505,.04672309,.80043077,.87546337,.032296579,1.0103111,.088562965,1.1540302,.56458896,.025025511,.47779626,.1142146,.84627277,.0011144227,.000036011443,.0015788447,.03336136,.0011824315,.00021869395,.000016171927,.042311471,.00044848313,.70584691,.67426026,.022808729,.0077954284,1.0468464,.7884708,.48763028,.027945884,.036059164,.81861877,.56601846,.01219773,.0093482248,.96317214,.8615095,Public,1,Other elite schools (public and private),Other elite schools (public and private),Flagship
3745,University Of Virginia,85,80-90,.0063544423,.00019875185,.0076399189,.0023921179,.00015397977,.0025341806,.84364766,.0095018717,.83174211,.026014917,.985888,.93348014,.020823099,.94394135,.060761165,1.0112066,.12469039,.0038365896,.13218203,.068298623,.0046341103,.071022511,.0013368735,.000096646749,.002602635,.00025985713,.000051689702,.00056626496,.99055731,.010951629,.94332331,.029025046,.95231575,.73369974,.011222644,.51366156,.037134193,.7000978,1.0215484,.025897497,.96164757,.065248474,.94136274,.78532648,.025432842,.45889673,.091281831,.58433878,.0017729508,.000042071806,.0015788447,.04534753,.0011532533,.000304685,.000017752071,.042311471,.00044848313,1.1229419,1.1468904,.02664721,.0095488047,.9791187,1.0717551,.67936784,.027256278,.039582472,1.1306792,.98861384,.01189729,.011635877,.94788599,.68719232,Public,1,Other elite schools (public and private),Other elite schools (public and private),Flagship
3745,University Of Virginia,92.5,90-95,.0088764625,.00024770672,.0076399189,.0037268249,.00024121738,.0025341806,1.1345952,.011555241,1.161853,.032422688,1.0240242,1.4487196,.032544982,1.4706233,.095185548,1.0151193,.1428663,.0039362661,.13218203,.075101227,.0052011707,.071022511,.0019787527,.00012337028,.002602635,.0006420553,.00010326121,.00056626496,1.0680535,.010749977,1.08083,.029779131,1.0119624,1.0267872,.014032477,.76028824,.047402069,.7404536,1.1195418,.02894287,1.0574285,.07323271,.94451898,1.3136061,.041620452,1.1338425,.18235493,.8631525,.0032109867,.000075604097,.0015788447,.062335178,.001584877,.00064262463,.000034648969,.042311471,.00044848313,2.0337572,2.055253,.047885709,.017259417,.98954105,1.4732454,1.4328847,.037457384,.077258132,1.4705451,1.9263074,.015720125,.022111161,1.0018363,.74385047,Public,1,Other elite schools (public and private),Other elite schools (public and private),Flagship
3745,University Of Virginia,95.5,95-96,.011698059,.0005519595,.0076399189,.0043270513,.00055480719,.0025341806,1.3749255,.024559114,1.5311757,.072246775,1.1136427,1.759496,.076185726,1.7074755,.21892962,.97043449,.16386244,.0078706043,.13218203,.094691522,.012546739,.071022511,.0033185631,.00031172499,.002602635,.00064298091,.00022215118,.00056626496,1.1315634,.020767275,1.2396725,.059543677,1.0955396,1.316613,.030626494,1.2750782,.11977284,.96845329,1.2885479,.065097675,1.3332607,.17665862,1.0347002,1.7663859,.10223462,1.1354772,.39230961,.64282507,.0048773848,.00020340607,.0015788447,.082367606,.0038063477,.0012311593,.00010579263,.042311471,.00044848313,3.0892112,2.9009602,.12883222,.044915758,1.0648926,1.9466969,2.745163,.089960188,.23588987,1.7322607,2.987335,.035316564,.060492042,1.1237898,.91893375,Public,1,Other elite schools (public and private),Other elite schools (public and private),Flagship
3745,University Of Virginia,96.5,96-97,.011521411,.00050771068,.0076399189,.00562265,.00059582351,.0025341806,1.4056991,.023283986,1.5080541,.066454984,1.0728143,1.8062295,.075174518,2.218725,.23511486,1.2283738,.17626266,.0080096712,.13218203,.10310091,.012190199,.071022511,.0032085853,.00027580647,.002602635,.0011576959,.00028391319,.00056626496,1.1108856,.020667283,1.3334843,.060595766,1.2003795,1.4281229,.029739983,1.2328218,.10597201,.86324632,1.1215929,.060472719,1.4516653,.17163852,1.294289,1.9417653,.10511797,2.0444419,.50137872,1.052878,.0054674498,.00021439891,.0015788447,.095311657,.00414745,.0014707814,.00011423232,.042311471,.00044848313,3.4629433,3.16116,.1357948,.046650842,1.095466,2.2526197,3.2794576,.09802188,.25470817,1.7801317,3.4923806,.036399852,.065116197,1.2654231,.93903214,Public,1,Other elite schools (public and private),Other elite schools (public and private),Flagship
3745,University Of Virginia,97.5,97-98,.01093354,.00047068248,.0076399189,.0040619029,.00051626441,.0025341806,1.4708068,.022573935,1.4311068,.061608307,.97300798,1.8081783,.074181639,1.6028466,.20372045,.88644278,.1576611,.0074667507,.13218203,.082480304,.012155904,.071022511,.0043308972,.00030968277,.002602635,.0012287468,.00029863021,.00056626496,1.1042376,.021041559,1.1927574,.056488395,1.0801637,1.6103233,.029612262,1.6640433,.11898817,1.0333598,1.0505991,.065304145,1.1613262,.17115566,1.1053942,2.2631845,.11151596,2.169915,.52736837,.95878834,.0055177035,.00021390575,.0015788447,.097558618,.004511415,.002082285,.00013394366,.042311471,.00044848313,3.4947727,3.4948566,.13548245,.048591405,.99997598,2.3057251,4.6429505,.10662393,.29865929,1.8994205,4.2574892,.040155537,.070992075,1.2139097,1.0905372,Public,1,Other elite schools (public and private),Other elite schools (public and private),Flagship
3745,University Of Virginia,98.5,98-99,.011555237,.00046003563,.0076399189,.0044770325,.00052227825,.0025341806,1.5341123,.021780543,1.5124816,.060214728,.98590016,1.9728556,.075893775,1.7666588,.20609353,.89548308,.15973014,.0081113474,.13218203,.089949213,.013382424,.071022511,.0062970174,.00034943235,.002602635,.0017826323,.00034796927,.00056626496,1.0903109,.022693798,1.2084104,.061364979,1.1083173,1.8311156,.029683907,2.4194777,.134261,1.3213135,1.165863,.071613446,1.2664888,.18842509,1.0863101,2.623621,.1174482,3.1480534,.61449903,1.1998888,.0062293503,.00022615353,.0015788447,.099023126,.0048987041,.0032678675,.000166771,.042311471,.00044848313,3.9455116,3.898972,.14323987,.050945006,1.0119363,2.3403375,7.286489,.11577721,.37185568,1.9127743,5.2158794,.043470725,.077920623,1.2235304,1.3969818,Public,1,Other elite schools (public and private),Other elite schools (public and private),Flagship
3745,University Of Virginia,99.400002,99-99.9,.012983582,.00047859401,.0076399189,,,.0025341806,1.7862494,.0234061,1.6994398,.062643863,.95140117,,,,,,,,.13218203,,,.071022511,,,.002602635,,,.00056626496,,,,,,,,,,,,,,,,,,,,,.0079184193,.00026812498,.0015788447,,,,,.042311471,.00044848313,5.0153251,4.8013177,.16982353,.059315823,1.0445726,,,,,,,,,,,Public,1,Other elite schools (public and private),Other elite schools (public and private),Flagship
3745,University Of Virginia,99.5,Top 1,.013108565,.00045019158,.0076399189,.0053754421,.00059322221,.0025341806,1.7925094,.021983186,1.7157989,.058926225,.95720494,2.2509351,.080914482,2.1211755,.23408836,.94235307,.14240356,.0073784469,.13218203,.090011142,.014027446,.071022511,.0089456988,.00038226802,.002602635,.0033106781,.00045855265,.00056626496,1.0039872,.022377085,1.0773292,.055820346,1.0730507,2.2906854,.030938754,3.43717,.1468773,1.5004985,1.0739449,.073155373,1.2673608,.19750704,1.1800985,3.2562282,.1309123,5.8465176,.80978459,1.7954876,.008153853,.0002588208,.0015788447,.10069444,.0051069385,.0054288674,.0002143179,.042311471,.00044848313,5.1644425,4.887311,.16393049,.056765653,1.0567043,2.3798378,12.104954,.12069868,.47787282,1.8928076,7.0723329,.045248013,.090310574,1.2573056,1.7115928,Public,1,Other elite schools (public and private),Other elite schools (public and private),Flagship
