id,name,genre,artists,album,popularity,duration_ms,explicit
4XNGhRgyvGwxZtmLEs4MJW,Reggae,reggae,Beatland,Reggae,3,174642,False
4yAuDg4xikV3lEHqcddAGq,Reggae Round the World,reggae,Brian Hall,Reggae Round the World,30,123433,False
03x2CbbHb4VcOh6o4gezWi,Reggae,reggae,"Max Dubster, Vintage Reggae Soundsystem",Reggae Island,14,171641,False
7L0McgWPuBS4xw9ewlJwNS,Reggae Ton,reggae,Dj Netrebnicu,Reggae Ton,35,55817,False
24kv7kR0Cz8ZBWFx4Kq50A,Tempted to Touch,reggae,Beres Hammond,A Love Affair,41,228600,False
6Lcj1BbnBaXJB6RtQPNLos,Reggae,reggae,"Tarah, Yamuel Marcano",Huemans,1,283058,False
7yIIeKUxTpn36X6CFJhgEi,Reggaeton Champagne,reggaeton,"Bellakath, Dani Flow",Kittyponeo,70,159170,True
7iQXYTyuG13aoeHxGG28Nh,PERRO NEGRO,reggaeton,"Bad Bunny, Feid",nadie sabe lo que va a pasar mañana,83,162767,True
3AEZUABDXNtecAOSC1qTfo,Reggaetón Lento (Bailemos),reggaeton,CNCO,Primera Cita,67,222560,False
2kz1YOhJiNubjigR1gB1VX,DILUVIO,reggaeton,Rauw Alejandro,PLAYA SATURNO,79,197052,True
5YH1A3YttSay4lgAR75tk3,Reggaetón Lento (Remix),reggaeton,"CNCO, Little Mix",Glory Days (Expanded Edition),52,188786,False
2D3z17LBMJ2HEHeBFFjTLi,Reggaeton,reggaeton,J Balvin,Reggaeton,58,158800,False
69Ej1xrGjOcHvIMtMKxK0G,Dile,reggaeton,Don Omar,The Last Don,78,204600,False
6yVkakCN460KOVol9ZazjH,Reggaetonera,reggaeton,Anuel AA,Emmanuel,56,212312,True
26QKsGW4hMuwiEE1ftUMHe,"Lo Que Pasó, Pasó",reggaeton,Daddy Yankee,Barrio Fino (Bonus Track Version),75,210933,False
2fiWS5wuP9WKFPLWK92aNC,Reggaeton Champagne,reggaeton,"Bellakath, Dani Flow",Kittyponeo,23,159170,True
58gqyeFXhOttZW3yetJGPN,Reggaetón Lento (Remix),reggaeton,"CNCO, Little Mix",CNCO,59,188800,False
5gflgO9EPbIBf16n5TKnQS,Yo Voy (feat. Daddy Yankee),reggaeton,Zion & Lennox,Motivando a la Yal,73,232019,False
2Q1sWquaTZmj3HrPC8f0DY,Reggaetón,reggaeton,Dani Flow,Reggaetón,31,172377,False
2cqxvn34ihH7BSv9XbkOgq,Reggaeton Latino,reggaeton,"Don Omar, Boy Wonder CF",Boy Wonder Presents Chosen Few Grandes Exitos,43,200773,False
1kQqiC1rS1FiuVpeBKN0QN,Rakata,reggaeton,Wisin & Yandel,Pa'l Mundo,68,172680,False
5fP8Ig3sDXEDq1jwrG7nn7,Reggaeton,reggaeton,peruvianclass,Reggaeton,19,127874,False
7LLXLd0pisbEAdIVK502VM,Reggaetón en lo Oscuro,reggaeton,Wisin & Yandel,"Los Campeones del Pueblo ""The Big Leagues""",53,208946,False
7JwdbqIpiuWvGbRryKSuBz,Es un Secreto,reggaeton,Plan B,House Of Pleasure,63,190560,False
6dQidvwPycp1WURAR5r7PP,Reggaetón,reggaeton,Biper Y Sus Amigos,Internet,25,148440,False
1fSRXgjSm37240unTVtLMy,Reggaeton Things,reggaeton,Jeni Martin,Reggaeton Things,38,124029,False
560GL9Y8gDtKPRIJ41oA3c,Si No Le Contesto,reggaeton,Plan B,House Of Pleasure,59,220133,False
6LsgrlWmzcNm8meU4WakI4,Reggaeton,reggaeton,Eleni Foureira,Ti Poniro Mou Zitas,33,213358,False
4ra71RIkuqYYjo9TKSDJoK,"Reggaeton Latino - Chosen Few Remix (feat. Fat Joe, n.O.R.E & L.D.A.)",reggaeton,"Boy Wonder CF, Don Omar, Fat Joe, N.O.R.E., L.D.A.",Chosen Few El Documental II,40,291386,False
0cG5L2iFoHklPGBb4jwL1k,Reggaeton,reggaeton,Producto Sin Corte,La Membrana,17,132750,False
4NetPLl5EFSYO39cY9DGwA,Reggaetón Hp,reggaeton,"Jowell & Randy, De La Ghetto",Viva el Perreo,38,197227,True
0MEUoxYlDHOSnNvtPL5MKN,Reggaetón,reggaeton,Standly,11/11,32,169032,True
4shHchfNeVGWL6LzeRjfUi,Reggaeton Perreo,reggaeton,Jexal,Reggaeton Perreo,29,145776,True
3XB5uhhlYSnkxpSihkNQwh,QLONA,reggaeton,"KAROL G, Peso Pluma",MAÑANA SERÁ BONITO (BICHOTA SEASON),70,172797,True
3r4kqCQB34kpilBPcbGyFP,Reggaeton,reggaeton,Jay Tavarez,Supernova,8,148894,True
3DC1sHXIHa4QolEbfL3HbN,Reggaeton Beat #4,reggaeton,Jair The Producer,Reggaeton Beat #4,29,164690,False
2C2TGgFzrTRIOdQS1vUN5h,Ginza,reggaeton,J Balvin,Energía,70,171093,False
3mGDp8S3l1X5dymWzaCYfv,Reggaetón,reggaeton,"Dímelo Flow, paopao, Thyago Rojas",Always Dream,14,186053,True
2LUuqh7ffOp6RWXPmfOOZ5,Reggaeton Beat #3,reggaeton,Jair The Producer,Reggaeton Beat #3,29,120340,False
1PZrHbJjt5t7dP9OGRxcD0,Dale Don Dale,reggaeton,Don Omar,The Last Don,68,212413,False
0og7FNtV2MaIfzgXoxhSQP,Reggaeton,reggaeton,"East Village Pharmacy, Sugar Cane",Reggaeton,6,204086,False
3vu811pE8uG0q4xUuASv1r,Reggaeton Beat #2,reggaeton,Jair The Producer,Reggaeton Beat #2,29,131006,False
1UfnwkKkzkHZ6h8XEUlr8G,Permitame,reggaeton,"Tony Dize, Yandel","La Melodia de la Calle ""Updated""",54,184000,False
5AzDJIOIPSYx2GYufCBS0t,Reggaeton,reggaeton,La Dukeza,Reggaeton,5,156129,False
2hX0S6UBKG7vDJvMjRpioW,Reggaeton Beat #1,reggaeton,Jair The Producer,Reggaeton Beat #1,29,141673,False
3CmKrDXggCE42Q1Hi7GGzV,Reggaeton,reggaeton,Jhoni The Voice,Raices,14,193103,False
0e8DgtfJnWTBarF9YGMd0N,Ven Bailalo - Reggaeton Mix,reggaeton,Angel Y Khriz,Ven Bailalo (Reggaeton Mix),70,252773,False
0XvuAQjQgT34tWKk8Urh6K,Reggaeton,reggaeton,VITAL,Reggaeton,12,210285,False
0H5mmwpOd9gl47pDjgKS45,Reggaeton De Antes,reggaeton,"Milo Mae, Kenny Die",Despidiendo la Primavera Con Música Latina,0,140089,True
04uA3BJ1Rj8DBKkpKCABJx,Mírala Bien,reggaeton,Wisin & Yandel,Pa'l Mundo,61,156560,False
5i8nUqexpbfUjFiYdk1SNm,Reggaeton,reggaeton,Nate The Great,Still Eatin,4,190160,False
7jR6rgQNn7LO7B3NJ66w7b,Reggaeton Latino Remix (feat. LDA & N.O.R.E.),reggaeton,"Don Omar, Fat Joe, Boy Wonder CF, LDA, N.O.R.E.",Chosen Few: Remix Classicos,30,291408,False
5bQ9rtAfOUbPmuxjPK8zDp,Perreo Pesau',reggaeton,Rauw Alejandro,Afrodisíaco,57,260547,True
3IfYLAtEuVRQzQggaAb5fV,Reggaeton,reggaeton,Kendji Girac,Mi Vida (Edition de Noël),20,187506,False
6TCnFt6gFNGYxcoDsPwrdA,Reggaeton 2024 Mix,reggaeton,Osocity,Reggaeton 2024 Mix,30,1873718,True
6I31XEt7MdLojhCiaPvQmS,Reggaeton,reggaeton,"Steven Vegas, Revealed Recordings",Reggaeton,14,161562,False
688KaNHgnRC0ObQNc9ReEF,ROAD-TRIP,road-trip,AVXNUE,ALL ROADS LEAD HERE,0,134191,False
7Gpr3kKk4BMgItz6UbI73q,Road Trippin',road-trip,Red Hot Chili Peppers,Californication,59,204960,False
3X4JCXGIoymi0uydT10rhs,Road Trippin',road-trip,Red Hot Chili Peppers,"Zuhause - Familie, Entspannung & Freude",0,204973,False
4z7cAWJg5EfFoaYXmx15xj,Road Trip,road-trip,Sons of Zion,Road Trip,32,189267,False
18SXRg4xq1dVKUo6Nae6ah,Road-Trip,road-trip,Bruner,My Descent Into Madness,0,172296,False
2IOvJJrN6RajoMOd9TyGra,Road Trippin',road-trip,Dan + Shay,Obsessed,41,212573,False
1XxCiPw07rd1ytYnE7SoJI,Road Trippin',road-trip,Red Hot Chili Peppers,Californication (Deluxe Edition),52,204973,False
1PIF74nhiJrW1eryvHdXAI,Road Trip,road-trip,chloe moriondo,Rabbit Hearted.,29,129681,False
0PqJnQjfmEcCLIo3Of9wT3,Road-trip,road-trip,LaFeels,Road-trip,0,156133,False
23ypkqV1uZaw7ZED8hFXx0,Road Trips,road-trip,The 502s,The 502s,37,180200,False
4Agtk2MrapdZAVN7v6PuFO,Roadtrip,road-trip,"Dream, PmBata",Roadtrip,46,133661,False
4uxua7rZi6P001fgSmY5HH,Road Trip,road-trip,Convent Bonfires,Road Trip,27,208695,False
24XDNKFNhllNHI19AgLe8V,ROAD-TRIP,road-trip,sinna,ROAD-TRIP,0,163226,False
64h3Gdm2lb8973R7GfaZbk,Road Trippin,road-trip,Josh Abbott Band,She's Like Texas,31,190426,False
6G9Wgw7LtWGw3BfeAQbyPJ,Road Trip,road-trip,West 22nd,All The Way Home,26,185514,False
6OMnH9uEKd7W3YK3ncuUF7,Roadtripsong,road-trip,Abby Cates,Roadtripsong,39,221142,False
3li0hco7PylaYkI8CbJawx,road-trip,road-trip,Blue Sky Foundry,Chiko's Records & Wigs,0,215733,False
4C0NorBxrMwAxAiy4fsomO,Road Trip,road-trip,"RejSende, Kind Puppy",Road Trip,36,123862,False
2uPrbZ9AYj1TZCAu04h7HV,Road Trippin',road-trip,Red Hot Chili Peppers,Greatest Hits,37,204960,False
7yXjeZ4Iw5R78hLXkRs3ku,Road Trip,road-trip,John-Robert,Garden Snake,28,185000,False
6AT1x7LMoEnIE4FC5XMKeC,Road Trip,road-trip,Ninja Sex Party,Attitude City,25,165277,True
2OoG4BqX926Te1vGdMFB2F,Road Trip,road-trip,NCT 127,Sticker - The 3rd Album,31,215053,False
0Z5U2R1srlHnkm4V1qbPC9,Road Trip,road-trip,Skegss,My Own Mess,35,156569,False
4TJEvsywDTXCGTClqySNW9,Road Trip,road-trip,Ann Marie,Road Trip,24,167973,True
70Kjb1MyC82FjzhiPiBPU4,roadtrip,road-trip,vibesment,roadtrip,35,137580,False
5JD3sRYwzA6HbOoDoxbVuz,Take This Home,road-trip,Roadtrip,Take This Home,32,206968,False
1fZsFEOuUwJ46AMglQgtF9,Road Trip,road-trip,Cal Harris Jr.,Bridges,25,227197,False
6rGjEb4kCqvtVnH9S9lVhG,Road Trip,road-trip,Matt Walden,The Light Between The Trees,22,216640,False
5jO5ivkqrMgp3Q4NzeMjA8,Road Trip,road-trip,Jay Ham,Sunset Potions,22,156855,True
5tEIGWCBmThAzqqIOciVTM,Endless Roads,road-trip,"Lofi Fruits Music, Calisson, Chill Fruits Music",Road Trip Memories,34,136000,False
4p1w4CbpO924htyRs1E3Yz,Road Trip,road-trip,Worst Party Ever,"here, online",20,122933,False
133UzPvaAGSmmNHEB6X5BC,Road Trip,road-trip,Moai Beats,Road Trip,29,79342,False
7sszkRVymUDo6OKF3Mjta8,Roadtrips,road-trip,BabyJake,The Sun Wakes Up Earlier Now,21,202253,True
09JNiW5uQwkT6bIgasNnU1,A Journey of a Thousand Miles,road-trip,"Lofi Fruits Music, Calisson, Chill Fruits Music",Road Trip Memories,28,123000,False
4mCWxz10tXBJAYOCftUuFH,Road Trip,road-trip,Ann Marie,Tripolar 3,20,167973,True
05liC4paNmoaNWMd2pZE9A,Road Trip,road-trip,Ninja Sex Party,Level Up,21,186846,True
6vJQQ63osiZImRLRYKBHuc,Road Trippin',road-trip,"EarthTing, Alien Cake Music",Road Trippin',18,125131,False
6O2KFwDleMBLKy22Xwnny6,Road trip,road-trip,Darius,Velour,26,242337,False
4kjE3xRS0VFgCPrpTu9t0n,roadtrip,road-trip,tuv,stop loving me!,21,360841,True
5SlCPyX9FJhD4Ct0XOIBl2,Road Trip,road-trip,Bhangra Beatsmith,Road Trip,27,174306,False
3IOZGiAuEz9Jotbc5ZVwqH,ROAD TRIP VIBE,road-trip,DRUVVY,BRAND NEW ANCIENT RHYTHMS,26,98064,False
1hx2zqbCarUVkWEpcTJGId,Me and You,road-trip,Roadtrip,White Label,18,165030,False
37Sub0F4Cx8bQ7QlqZXPWN,Road Trip,road-trip,EST Gee,El Toro,18,182172,True
49qlA6VyHPErvoVaCnt29R,Road Trip,road-trip,Moon & Tasty,Road Trip,21,180017,False
1dYQGKg95iWiHs5gtYyfbF,Road Trip,road-trip,Four Oceans,Road Trip,30,147272,False
6n24pIRGWssCOFt0moG8Xj,Road Trip,road-trip,Rÿtch Bÿtch,Road Trip,15,248300,False
7kiOd0p7v2WEuPnbqIwIfF,Road Blaster,road-trip,M83,Junk,26,261573,False
1T58zdquqzNWg9ziFZv3Ix,Road Trippin,road-trip,Truth,Summer Daze,15,256672,False
0A2xNFiUBJJ6zQZwhSTPdO,Road Trip,road-trip,Lance Takamiya,Road Trip,23,166229,False
4SEPAVtNt3fv7JeKIWGm8M,Classic Rock Roadtrip,road-trip,Classic Rock Road Trip,Classic Rock Roadtrip,19,83481,False
7ciVVd4JFgUb5D38mMCkIA,rock your hips,rock,"310babii, OHGEESY, BlueBucksClan",rock your hips,60,178285,True
1TE8AAk9koG0UJco6ZAUfx,Rock and A Hard Place,rock,Bailey Zimmerman,Religiously. The Album.,74,207540,False
6n9yCXvLhnYMgJIiIcMu7D,Rockstar,rock,Nickelback,All the Right Reasons (Special Edition),59,252040,False
3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",rock,Elton John,Honky Chateau,77,281613,False
0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),rock,"Post Malone, 21 Savage",beerbongs & bentleys,77,218146,True
1AWQoqb9bSvzTjaLralEkT,Rock Your Body,rock,Justin Timberlake,Justified,75,267266,False
50KucaDoVIZ6Uhyt52gNbQ,Rockstar,rock,Los Master Plus,Va En Serio,56,167130,False
6YOfGIE6iFxC7G8OlGGvzW,ROCKSTAR,rock,Junior H,$AD BOYZ 4 LIFE II,78,168677,True
1qzY5ylnKRI3RzkMfEfBcb,Rocky Theme,rock,Gonna Fly Now,Rocky Theme,42,164861,False
1orVKbp6vqtfAPOmvRofVq,Rock'n Me,rock,Steve Miller Band,Fly Like An Eagle,67,187066,False
2Q5wSOwq6BDSu7sSVMNrtT,Rock Lobster,rock,The B-52's,The B-52's,55,409400,False
7oOOI85fVQvVnK5ynNMdW7,Rock with You - Single Version,rock,Michael Jackson,Off the Wall,72,220626,False
20dkebBtPR4AJ8vVos41Gw,Rock Salt and Nails (Live),rock,Tyler Childers,Live on Red Barn Radio I & II,64,194813,False
7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch),rock,"DaBaby, Roddy Ricch",BLAME IT ON BABY,70,181733,True
45sDIKapDyxPl307QpEAwl,Rocketeer,rock,"Far East Movement, Ryan Tedder, Ruff Loaderz",Free Wired,61,211253,False
58XWGx7KNNkKneHdprcprX,Rock You Like A Hurricane,rock,Scorpions,Love At First Sting,65,252493,False
05tlUh0E6IFks9sCQguQKN,Rockstar - 2020 Remaster,rock,Nickelback,All The Right Reasons (15th Anniversary Expanded Edition),66,255493,False
6pWzCKTrKrwbUPzY8RLCoP,Rock Wit U (Awww Baby),rock,Ashanti,Chapter II,65,209120,False
5QSiHPOYNCmpbwwMQyOGA6,Rocky Top,rock,The Osborne Brothers,Bluegrass Then & Now,40,160026,False
7sdHMJvhKib3ReVPsZFbrf,Rock N Roll,rock,Ken Carson,Project X,64,148808,True
56KqaFSGTb7ifpt16t5Y1N,Rock the Casbah - Remastered,rock,The Clash,Combat Rock (Remastered),66,222426,False
6KTv0Z8BmVqM7DPxbGzpVC,Rock And Roll All Nite,rock,KISS,Dressed To Kill,69,168840,False
5jhY1n1cTKSxx8lEujMcAS,ROCKSTAR,rock,HARDY,ROCKSTAR,56,194341,True
1ne9wOtDF2jM6Cm8WBkaER,Rocky Mountain High,rock,John Denver,Rocky Mountain High,62,283640,False
6qjwvkVjuWuS8OWOVxETSc,ROCKSTAR,rock,HARDY,SIX FEET UNDER (Caleigh’s Song),42,194341,True
0qvlhVNm7L5IWabWF5hlEL,Rock The Boat,rock,Aaliyah,Aaliyah,62,274733,False
7K8XoQXZBffc4xG2xIQHMO,Rock That Body,rock,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES),54,268840,False
2hrUO4drrO63i7FYbCLBl2,Rockabye (feat. Sean Paul & Anne-Marie),rock,"Clean Bandit, Sean Paul, Anne-Marie",What Is Love? (Deluxe Edition),73,251173,False
3fvY2U1AzW0diYF0hnBbKt,Rockabye (feat. Sean Paul & Anne-Marie),rock,"Clean Bandit, Sean Paul, Anne-Marie",Speak Your Mind (Deluxe),52,250456,False
190l7oYBQe6JBsWPJM2uNN,Rock N Roll McDonalds,rock,Wesley Willis,Greatest Hits Volume 1,39,146760,False
3cWmqvMwVQKDigWLSZ3w9h,Rockstar Made,rock,Playboi Carti,Whole Lotta Red,64,193574,True
0Rc05PXAOn01TzKeb3bWtB,Rock Steady - Radio Edit,rock,The Whispers,Just Gets Better With Time,45,243706,False
4PRGxHpCpF2yoOHYKQIEwD,Rock and Roll - Remaster,rock,Led Zeppelin,Led Zeppelin IV (Deluxe Edition),64,220560,False
1ITQbrueGLl581a25XXm9c,Rocky Raccoon - Remastered 2009,rock,The Beatles,The Beatles (Remastered),51,213106,False
04BYbhNoyjoD9zxsul1fKG,Rock & Roll,rock,BigXthaPlug,THE BIGGEST,56,129000,True
5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),rock,"Clean Bandit, Sean Paul, Anne-Marie",Rockabye (feat. Sean Paul & Anne-Marie),67,251088,False
2AmEv442DGwSxMGZ9XEvBA,Rock Of Ages,rock,Def Leppard,Pyromania (Deluxe),58,247828,False
3RBGG1be9aBaSvjnw6ABkh,Rockin' That Shit,rock,The-Dream,Love Vs Money,57,221920,True
4FlYcJnfkeBpowEHJ72Bmt,Rockin' Robin,rock,Bobby Day,Rockin' Robin,52,160080,False
6pb5DtlAeG95dNQLHiArRU,Rock My Body,rock,"R3HAB, INNA, Sash!",Rock My Body (with INNA & Sash!),73,137419,False
19bX4zmC2zDben2ldhoRB3,rockstar,rock,"Post Malone, 21 Savage",beerbongs & bentleys,49,218146,False
2XHjFJVXYlEzoDvN82h8s5,Rocky Mountain Way,rock,Joe Walsh,"The Smoker You Drink, The Player You Get",55,315400,False
37s8uwIjw72XfMseKJXNOO,Rockefeller Street (New Nightcore) [#Rockefellerstreet Remix],rock,Getter Jaani,Rockefeller Street (New Nightcore) [#Rockefellerstreet Remix],58,155008,False
5lGbPQlAf985dbQwKs3SeU,Rock-a-bye Baby,rock,Adam Hart,Rock-a-bye Baby,59,110216,False
7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),rock,"A$AP Rocky, Skepta",TESTING,78,205040,True
1zARHKo3tPfw3msYMlF7vY,Rock a Bye Baby,rock,Nursery Rhymes 123,Lullaby Baby,57,84493,False
2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N Roll,rock,Joan Jett & the Blackhearts,I Love Rock 'N' Roll (Expanded Edition),76,175173,False
4fy6HNnu1XXq2j1Y56EP2H,rockstar - Remix,rock,"Post Malone, Nicky Jam, Ozuna",rockstar (Remix),42,245946,True
4X5f3vT8MRuXF68pfjNte5,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",rock,"A$AP Rocky, Drake, 2 Chainz, Kendrick Lamar",LONG.LIVE.A$AP (Deluxe Version),71,233786,True
4xGyNXNjL8tHkLJEqf2BRs,Rock Steady,rock,The Whispers,The Beat Goes On Live In Baltimore,23,478472,False
7sdHMJvhKib3ReVPsZFbrf,Rock N Roll,rock-n-roll,Ken Carson,Project X,64,148808,True
2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N Roll,rock-n-roll,Joan Jett & the Blackhearts,I Love Rock 'N' Roll (Expanded Edition),76,175173,False
04BYbhNoyjoD9zxsul1fKG,Rock & Roll,rock-n-roll,BigXthaPlug,THE BIGGEST,56,129000,True
4feXJ5IC3avXsVW9WNFSag,Rock N Roll Train,rock-n-roll,AC/DC,Black Ice,65,261506,False
5Y6nVaayzitvsD5F7nr3DV,West Coast,rock-n-roll,Lana Del Rey,Ultraviolence (Deluxe),78,256760,False
3ISlzLXLm9RvTZ1wU6QwK7,Rock N Roller,rock-n-roll,KALEO,Rock N Roller,55,223694,False
5rX6C5QVvvZB7XckETNych,All Summer Long,rock-n-roll,Kid Rock,Rock n Roll Jesus,71,297586,False
6KTv0Z8BmVqM7DPxbGzpVC,Rock And Roll All Nite,rock-n-roll,KISS,Dressed To Kill,69,168840,False
71GMl3Q7U4JnrTqI9kfcoN,Rock 'n' Roll Fantasy - 2009 Remaster,rock-n-roll,Bad Company,Desolation Angels (2009 Remaster),48,197466,False
0RFgvrhkf9FiDRLA0BhzpZ,Drift Away,rock-n-roll,Uncle Kracker,No Stranger to Shame,62,255560,False
4PRGxHpCpF2yoOHYKQIEwD,Rock and Roll - Remaster,rock-n-roll,Led Zeppelin,Led Zeppelin IV (Deluxe Edition),64,220560,False
1pUvY7QcCCSmhbYGuYboQy,Rock N Roll,rock-n-roll,Scorey,Catch Me If You Can,47,111769,False
7nemcVsXVFZF01iqpIIo2Y,It's a Long Way to the Top (If You Wanna Rock 'N' Roll),rock-n-roll,AC/DC,High Voltage,67,301226,False
4cVRPrhh7mTVejhx73qA6U,Rock And Roll Never Forgets,rock-n-roll,Bob Seger,Night Moves,51,232356,False
471JGLzHPrgM4lS9mNOEIt,Rock N Roll,rock-n-roll,Avril Lavigne,Avril Lavigne (Expanded Edition),52,206680,True
1gv4xPanImH17bKZ9rOveR,Raise Your Glass,rock-n-roll,P!nk,Raise Your Glass,72,202960,True
4VDHlRakaVHzHE8PUdcU49,"Rock and Roll, Hoochie Koo",rock-n-roll,Rick Derringer,All American Boy (Expanded Edition),44,225306,False
4tRkMAL93DFmaMDUHOHuBH,Rock 'n' Roll Lifestyle,rock-n-roll,CAKE,Motorcade of Generosity,44,254066,False
18URo35acNKRTHfEdjTcGn,Photograph,rock-n-roll,Def Leppard,Pyromania,63,247962,False
1ghSpHC4nGlqWzbPJiVeDU,Rock and Roll,rock-n-roll,YoungBoy Never Broke Again,Master the Day of Judgement,40,135287,True
1k5iH4KDKi56MFvlnrALNV,Rock 'n' Roll Suicide - 2012 Remaster,rock-n-roll,David Bowie,The Rise and Fall of Ziggy Stardust and the Spiders from Mars (2012 Remaster),52,178265,False
5uuJruktM9fMdN9Va0DUMl,Play That Funky Music,rock-n-roll,Wild Cherry,Wild Cherry,67,300000,False
5F40csF5DtKOGfEg8vuz1d,Rock 'n' Roll (Part 2),rock-n-roll,Gary Glitter,Glitter,55,193253,False
1ZM8toCOlnfBKJdvR8GqUq,Rock N Roll (feat. Kanye West & Kid Cudi),rock-n-roll,"Pusha T, Kanye West, Kid Cudi",It's Almost Dry,47,233922,True
42UaitnwvuKqNcD5Oa2HlD,Thinking 'Bout Love,rock-n-roll,Wild Rivers,Songs to Break Up To,67,199391,False
09hxCc0SgV8u46gWsfeqJA,Rock And Roll Music,rock-n-roll,Chuck Berry,One Dozen Berry's,46,151773,False
0pQskrTITgmCMyr85tb9qq,Starman - 2012 Remaster,rock-n-roll,David Bowie,The Rise and Fall of Ziggy Stardust and the Spiders from Mars (2012 Remaster),72,254293,False
5RBx3tM9hmVJAOnSUHIWkn,Rock & Roll,rock-n-roll,Eric Hutchinson,Sounds Like This,45,240320,False
2TkoUq8sPXmc4KYzKBiTWT,Rock 'n' Roll (Will Take You to the Mountain),rock-n-roll,Skrillex,Scary Monsters and Nice Sprites EP,46,284130,True
1udKn1oNKYQSQ9OmiIWCMu,Do You Believe in Magic?,rock-n-roll,The Lovin' Spoonful,Do you Believe In Magic,63,125826,False
46rCJx8YdbP5ZaQyh57fwE,Rock & Roll,rock-n-roll,"stoneda5th, R3 DA Chilliman",Rock & Roll,42,172138,True
190l7oYBQe6JBsWPJM2uNN,Rock N Roll McDonalds,rock-n-roll,Wesley Willis,Greatest Hits Volume 1,39,146760,False
1fDsrQ23eTAVFElUMaf38X,American Pie,rock-n-roll,Don McLean,American Pie,71,516893,False
1o6DclZHw0HomxXEQR1ijX,Rock & Roll - Full Length Version; 2015 Remaster,rock-n-roll,The Velvet Underground,Loaded: Re-Loaded 45th Anniversary Edition,48,283000,False
4FzPIalyruWIiefI91qe4B,Rock 'n' Roll High School - 2002 Remaster,rock-n-roll,Ramones,End of the Century (Expanded 2005 Remaster),47,137400,False
0IkKz2J93C94Ei4BvDop7P,Party Rock Anthem,rock-n-roll,"LMFAO, Lauren Bennett, GoonRock",Sorry For Party Rocking,64,262173,False
3ZZfqENHi1Tap88XO8wXSW,RockNRoll,rock-n-roll,"9lokknine, RugRat OD, LPB Poody",Bloodshells Revenge,43,175478,True
6k2fcdMZRetgikCiVJULVq,Rock N Roll Rules,rock-n-roll,"HAIM, Ludwig Göransson",TROLLS World Tour (Original Motion Picture Soundtrack),36,189426,False
2AmEv442DGwSxMGZ9XEvBA,Rock Of Ages,rock-n-roll,Def Leppard,Pyromania (Deluxe),58,247828,False
7s7J0m9T0JdkGCIjPql7CM,"Rock and Roll, Pt. 2",rock-n-roll,Gary Glitter,Hey Song (The Best Of),37,180200,False
2308VPPaMh7Q3AX1Zap99A,Rock 'N' Roll Damnation,rock-n-roll,AC/DC,Powerage,48,217640,False
5QDLhrAOJJdNAmCTJ8xMyW,Dynamite,rock-n-roll,BTS,BE,75,199053,False
6Zqi66Qg8iBjco53F5QHcN,Rock & Roll Band,rock-n-roll,Boston,Greatest Hits,31,180506,False
738MwM1wbo84IO5DaQma1e,Rock 'n' Roll,rock-n-roll,Motörhead,Rock N' Roll (Expanded Edition),45,227746,False
16vwkzWPTNoEIO9dxWhdEO,We Rock,rock-n-roll,Cast Of Camp Rock,"Disney 2000s, Vol. 2 Summer Break",6,191880,False
1xlsv3p3kUA9jhDQ5F0hmQ,Rock N Roll Jesus,rock-n-roll,Kid Rock,Rock n Roll Jesus,37,269653,True
2pfAvgMoHLfialvMYn337d,No Sleep,rock-n-roll,Caamp,By and By,60,237760,False
62hcyKokmeCaAS56X7Z99R,Rock & Roll Baby,rock-n-roll,"Yelawolf, Shooter Jennings",Sometimes Y,31,357440,False
4bQHPFjRT6O1KdMCd4cD9u,Rock 'n' Roll Star - Remastered,rock-n-roll,Oasis,Definitely Maybe (Deluxe Edition Remastered),52,322946,False
0yje3JVMgJNZENayymCTHA,Come Monday,rock-n-roll,Jimmy Buffett,Living And Dying In 3 / 4 Time,59,191733,False
7zL2iL6XKZx3IyiIoi0X2F,Rockabilly Rebel,rockabilly,Matchbox,Rockabilly Rebel,19,164800,False
06hOqF0vWzSvUu0DZNHX8O,Rockabilly Lullaby,rockabilly,The Backyardigans,The Backyardigans,28,131746,False
6lJO0eMnCCaXrA1HoAZTeB,Rockabilly Rules,rockabilly,Stray Cats,Blast Off,28,171106,False
79DydEvfGri3t6yqyrE8pN,Rockabilly,rockabilly,[spunge],Room For Abuse '06,4,204103,False
2x8crqLADWUdP27pFsF8JT,Rockabilly Rebel,rockabilly,Hillbilly Hellcats,Our Brand,28,149293,False
1fovwYAcej5SxuzevnfJX2,Rockabilly,rockabilly,Wild Rooster,Rockabilly Inferno,8,164173,False
17tUYjvHadbPFZCTAaJAve,Rockabilly Impending Deathfuture,rockabilly,Days N Daze,Rogue Taxidermy,22,155036,False
