match_id,rival,rival_confederation,peru_score,rival_score,peru_awarded_score,rival_awarded_score,result,shootout_result,awarded_result,tournament_name,tournament_type,official,stadium,city,country,elevation,peru_condition,coach,coach_nationality,date
M0434,Brazil,CONMEBOL,1,1,1,1,D,,D,FIFA World Cup Qualifiers 2002,FIFA World Cup Qualifiers,True,Estádio do Morumbi,Sao Paulo,Brazil,772,away,Julio César Uribe,Peru,2001-04-25
M0435,Ecuador,CONMEBOL,1,2,1,2,L,,L,FIFA World Cup Qualifiers 2002,FIFA World Cup Qualifiers,True,Estadio Nacional de Perú,Lima,Peru,154,home,Julio César Uribe,Peru,2001-06-02
M0436,Paraguay,CONMEBOL,3,3,3,3,D,,D,Copa América 2001,Copa América/Sudamericano,True,Estadio Olímpico Pascual Guerrero,Cali,Colombia,1018,neutral,Julio César Uribe,Peru,2001-07-12
M0437,Brazil,CONMEBOL,0,2,0,2,L,,L,Copa América 2001,Copa América/Sudamericano,True,Estadio Olímpico Pascual Guerrero,Cali,Colombia,1018,neutral,Julio César Uribe,Peru,2001-07-15
M0438,Mexico,CONCACAF,1,0,1,0,W,,W,Copa América 2001,Copa América/Sudamericano,True,Estadio Olímpico Pascual Guerrero,Cali,Colombia,1018,neutral,Julio César Uribe,Peru,2001-07-18
M0439,Colombia,CONMEBOL,0,3,0,3,L,,L,Copa América 2001,Copa América/Sudamericano,True,Estadio Centenario de Armenia,Armenia,Colombia,1551,away,Julio César Uribe,Peru,2001-07-23
M0440,Colombia,CONMEBOL,1,0,1,0,W,,W,FIFA World Cup Qualifiers 2002,FIFA World Cup Qualifiers,True,Estadio El Campín,Bogota,Colombia,2582,away,Julio César Uribe,Peru,2001-08-16
M0441,Uruguay,CONMEBOL,0,2,0,2,L,,L,FIFA World Cup Qualifiers 2002,FIFA World Cup Qualifiers,True,Estadio Nacional de Perú,Lima,Peru,154,home,Julio César Uribe,Peru,2001-09-04
M0442,Venezuela,CONMEBOL,0,3,0,3,L,,L,FIFA World Cup Qualifiers 2002,FIFA World Cup Qualifiers,True,Polideportivo de Pueblo Nuevo,San Cristobal,Venezuela,900,away,Julio César Uribe,Peru,2001-10-06
M0443,Argentina,CONMEBOL,0,2,0,2,L,,L,FIFA World Cup Qualifiers 2002,FIFA World Cup Qualifiers,True,Estadio Monumental Antonio Vespucio Liberti,Buenos Aires,Argentina,25,away,Julio César Uribe,Peru,2001-11-08
M0444,Bolivia,CONMEBOL,1,1,1,1,D,,D,FIFA World Cup Qualifiers 2002,FIFA World Cup Qualifiers,True,Estadio Monumental U,Lima,Peru,154,home,Julio César Uribe,Peru,2001-11-14
M0445,Haiti,CONCACAF,5,1,5,1,W,,W,,,False,Estadio Alejandro Villanueva,Lima,Peru,154,home,Paulo Autuori,Brazil,2003-02-23
M0446,Chile,CONMEBOL,0,2,0,2,L,,L,,,False,Estadio Nacional de Chile,Santiago,Chile,520,away,Paulo Autuori,Brazil,2003-03-30
M0447,Chile,CONMEBOL,3,0,3,0,W,,W,,,False,Estadio Nacional de Perú,Lima,Peru,154,home,Paulo Autuori,Brazil,2003-04-02
M0448,Paraguay,CONMEBOL,0,1,0,1,L,,L,,,False,Estadio Nacional de Perú,Lima,Peru,154,home,Paulo Autuori,Brazil,2003-04-30
M0449,Ecuador,CONMEBOL,2,2,2,2,D,,D,,,False,MetLife Stadium,East Rutherford,United States,1,neutral,Paulo Autuori,Brazil,2003-06-11
M0450,Venezuela,CONMEBOL,1,0,1,0,W,,W,,,False,Miami Orange Bowl,Miami,United States,2,neutral,Paulo Autuori,Brazil,2003-06-26
M0451,Guatemala,CONCACAF,2,1,2,1,W,,W,,,False,Candlestick Park,San Francisco,United States,16,neutral,Paulo Autuori,Brazil,2003-07-02
M0452,Uruguay,CONMEBOL,3,4,3,4,L,,L,,,False,Estadio Nacional de Perú,Lima,Peru,154,home,Paulo Autuori,Brazil,2003-07-24
M0453,Uruguay,CONMEBOL,0,1,0,1,L,,L,,,False,Estadio Centenario (Montevideo),Montevideo,Uruguay,43,away,Paulo Autuori,Brazil,2003-07-30
M0454,Mexico,CONCACAF,3,1,3,1,W,,W,,,False,MetLife Stadium,East Rutherford,United States,1,neutral,Paulo Autuori,Brazil,2003-08-20
M0455,Guatemala,CONCACAF,0,0,0,0,D,,D,,,False,Estadio Nacional de Perú,Lima,Peru,154,home,Paulo Autuori,Brazil,2003-08-27
M0456,Paraguay,CONMEBOL,4,1,4,1,W,,W,FIFA World Cup Qualifiers 2006,FIFA World Cup Qualifiers,True,Estadio Nacional de Perú,Lima,Peru,154,home,Paulo Autuori,Brazil,2003-09-06
M0457,Chile,CONMEBOL,1,2,1,2,L,,L,FIFA World Cup Qualifiers 2006,FIFA World Cup Qualifiers,True,Estadio Nacional de Chile,Santiago,Chile,520,away,Paulo Autuori,Brazil,2003-09-09
M0458,Brazil,CONMEBOL,1,1,1,1,D,,D,FIFA World Cup Qualifiers 2006,FIFA World Cup Qualifiers,True,Estadio Monumental U,Lima,Peru,154,home,Paulo Autuori,Brazil,2003-11-16
M0459,Ecuador,CONMEBOL,0,0,0,0,D,,D,FIFA World Cup Qualifiers 2006,FIFA World Cup Qualifiers,True,Estadio Olímpico Atahualpa,Quito,Ecuador,2850,away,Paulo Autuori,Brazil,2003-11-19
M0460,Spain,UEFA,1,2,1,2,L,,L,,,False,Estadio Olímpico Lluís Companys,Barcelona,Spain,13,away,Paulo Autuori,Brazil,2004-02-18
M0461,Colombia,CONMEBOL,0,2,0,2,L,,L,FIFA World Cup Qualifiers 2006,FIFA World Cup Qualifiers,True,Estadio Nacional de Perú,Lima,Peru,154,home,Paulo Autuori,Brazil,2004-03-31
M0462,Chile,CONMEBOL,1,1,1,1,D,,D,,,False,Estadio Regional de Antofagasta,Antofagasta,Chile,40,away,Paulo Autuori,Brazil,2004-04-28
M0463,Uruguay,CONMEBOL,3,1,3,1,W,,W,FIFA World Cup Qualifiers 2006,FIFA World Cup Qualifiers,True,Estadio Centenario (Montevideo),Montevideo,Uruguay,43,away,Paulo Autuori,Brazil,2004-06-01
M0464,Venezuela,CONMEBOL,0,0,0,0,D,,D,FIFA World Cup Qualifiers 2006,FIFA World Cup Qualifiers,True,Estadio Nacional de Perú,Lima,Peru,154,home,Paulo Autuori,Brazil,2004-06-06
M0465,Argentina,CONMEBOL,1,2,1,2,L,,L,,,False,MetLife Stadium,East Rutherford,United States,1,neutral,Paulo Autuori,Brazil,2004-06-30
M0466,Bolivia,CONMEBOL,2,2,2,2,D,,D,Copa América 2004,Copa América/Sudamericano,True,Estadio Nacional de Perú,Lima,Peru,154,home,Paulo Autuori,Brazil,2004-07-06
M0467,Venezuela,CONMEBOL,3,1,3,1,W,,W,Copa América 2004,Copa América/Sudamericano,True,Estadio Nacional de Perú,Lima,Peru,154,home,Paulo Autuori,Brazil,2004-07-09
M0468,Colombia,CONMEBOL,2,2,2,2,D,,D,Copa América 2004,Copa América/Sudamericano,True,Estadio Mansiche,Trujillo,Peru,34,home,Paulo Autuori,Brazil,2004-07-12
M0469,Argentina,CONMEBOL,0,1,0,1,L,,L,Copa América 2004,Copa América/Sudamericano,True,Estadio Elías Aguirre,Chiclayo,Peru,27,home,Paulo Autuori,Brazil,2004-07-17
M0470,Argentina,CONMEBOL,1,3,1,3,L,,L,FIFA World Cup Qualifiers 2006,FIFA World Cup Qualifiers,True,Estadio Monumental U,Lima,Peru,154,home,Paulo Autuori,Brazil,2004-09-04
M0471,Bolivia,CONMEBOL,0,1,0,1,L,,L,FIFA World Cup Qualifiers 2006,FIFA World Cup Qualifiers,True,Estadio Hernando Siles,La Paz,Bolivia,3625,away,Paulo Autuori,Brazil,2004-10-09
M0472,Paraguay,CONMEBOL,1,1,1,1,D,,D,FIFA World Cup Qualifiers 2006,FIFA World Cup Qualifiers,True,Estadio Defensores del Chaco,Asuncion,Paraguay,89,away,Paulo Autuori,Brazil,2004-10-13
M0473,Chile,CONMEBOL,2,1,2,1,W,,W,FIFA World Cup Qualifiers 2006,FIFA World Cup Qualifiers,True,Estadio Nacional de Perú,Lima,Peru,154,home,Paulo Autuori,Brazil,2004-11-17
M0474,Brazil,CONMEBOL,0,1,0,1,L,,L,FIFA World Cup Qualifiers 2006,FIFA World Cup Qualifiers,True,Estádio Serra Dourada,Goiania,Brazil,749,away,Paulo Autuori,Brazil,2005-03-27
M0475,Ecuador,CONMEBOL,2,2,2,2,D,,D,FIFA World Cup Qualifiers 2006,FIFA World Cup Qualifiers,True,Estadio Nacional de Perú,Lima,Peru,154,home,Paulo Autuori,Brazil,2005-03-30
M0476,Japan,AFC,1,0,1,0,W,,W,Kirin Cup 2005,Kirin Cup,False,Denka Big Swan Stadium,Niigata,Japan,3,away,Freddy Ternero,Peru,2005-05-22
M0477,UAE,AFC,0,0,0,0,D,,D,Kirin Cup 2005,Kirin Cup,False,Toyota Stadium,Toyota,Japan,45,neutral,Freddy Ternero,Peru,2005-05-24
M0478,Colombia,CONMEBOL,0,5,0,5,L,,L,FIFA World Cup Qualifiers 2006,FIFA World Cup Qualifiers,True,Estadio Metropolitano de Barranquilla,Barranquilla,Colombia,18,away,Freddy Ternero,Peru,2005-06-04
M0479,Uruguay,CONMEBOL,0,0,0,0,D,,D,FIFA World Cup Qualifiers 2006,FIFA World Cup Qualifiers,True,Estadio Nacional de Perú,Lima,Peru,154,home,Freddy Ternero,Peru,2005-06-07
M0480,Chile,CONMEBOL,3,1,3,1,W,,W,,,False,Estadio Jorge Basadre,Tacna,Peru,562,home,Freddy Ternero,Peru,2005-08-17
M0481,Venezuela,CONMEBOL,1,4,1,4,L,,L,FIFA World Cup Qualifiers 2006,FIFA World Cup Qualifiers,True,Estadio José Encarnación Romero,Maracaibo,Venezuela,15,away,Freddy Ternero,Peru,2005-09-03
M0482,Argentina,CONMEBOL,0,2,0,2,L,,L,FIFA World Cup Qualifiers 2006,FIFA World Cup Qualifiers,True,Estadio Monumental Antonio Vespucio Liberti,Buenos Aires,Argentina,25,away,Freddy Ternero,Peru,2005-10-09
M0483,Bolivia,CONMEBOL,4,1,4,1,W,,W,FIFA World Cup Qualifiers 2006,FIFA World Cup Qualifiers,True,Estadio Jorge Basadre,Tacna,Peru,562,home,Freddy Ternero,Peru,2005-10-12
M0484,Trinidad and Tobago,CONCACAF,1,1,1,1,D,,D,,,False,Hasely Crawford Stadium,Port of Spain,Trinidad and Tobago,3,away,Franco Navarro,Peru,2006-05-10
M0485,Panama,CONCACAF,0,2,0,2,L,,L,,,False,Estadio Nacional de Perú,Lima,Peru,154,home,Franco Navarro,Peru,2006-08-16
M0486,Ecuador,CONMEBOL,1,1,1,1,D,,D,,,False,MetLife Stadium,East Rutherford,United States,1,neutral,Franco Navarro,Peru,2006-09-06
M0487,Chile,CONMEBOL,2,3,2,3,L,,L,Copa del Pacífico 2006,Copa del Pacífico,False,Estadio Sausalito,Viña del Mar,Chile,2,away,Franco Navarro,Peru,2006-10-07
M0488,Chile,CONMEBOL,0,1,0,1,L,,L,Copa del Pacífico 2006,Copa del Pacífico,False,Estadio Jorge Basadre,Tacna,Peru,562,home,Franco Navarro,Peru,2006-10-11
M0489,Jamaica,CONCACAF,1,1,1,1,D,,D,,,False,National Stadium Kingston,Kingston,Jamaica,9,away,Franco Navarro,Peru,2006-11-15
M0490,Panama,CONCACAF,2,1,2,1,W,,W,,,False,Estadio Rommel Fernández,Panama City,Panama,2,away,Franco Navarro,Peru,2006-11-19
M0491,Japan,AFC,0,2,0,2,L,,L,,,False,International Stadium Yokohama,Yokohama,Japan,5,away,Julio César Uribe,Peru,2007-03-24
M0492,Ecuador,CONMEBOL,2,1,2,1,W,,W,,,False,Estadio Vicente Calderón,Madrid,Spain,657,neutral,Julio César Uribe,Peru,2007-06-03
M0493,Ecuador,CONMEBOL,0,2,0,2,L,,L,,,False,Miniestadi,Barcelona,Spain,13,neutral,Julio César Uribe,Peru,2007-06-06
M0494,Uruguay,CONMEBOL,3,0,3,0,W,,W,Copa América 2007,Copa América/Sudamericano,True,Estadio Metropolitano de Mérida,Merida,Venezuela,1630,neutral,Julio César Uribe,Peru,2007-06-26
M0495,Venezuela,CONMEBOL,0,2,0,2,L,,L,Copa América 2007,Copa América/Sudamericano,True,Polideportivo de Pueblo Nuevo,San Cristobal,Venezuela,900,away,Julio César Uribe,Peru,2007-06-30
M0496,Bolivia,CONMEBOL,2,2,2,2,D,,D,Copa América 2007,Copa América/Sudamericano,True,Estadio Metropolitano de Mérida,Merida,Venezuela,1630,neutral,Julio César Uribe,Peru,2007-07-03
M0497,Argentina,CONMEBOL,0,4,0,4,L,,L,Copa América 2007,Copa América/Sudamericano,True,Estadio Metropolitano de Barquisimeto,Barquisimeto,Venezuela,640,neutral,Julio César Uribe,Peru,2007-07-08
M0498,Costa Rica,CONCACAF,1,1,1,1,D,,D,,,False,Estadio Ricardo Saprissa,San Jose,Costa Rica,1172,away,José Guillermo del Solar,Peru,2007-08-22
M0499,Colombia,CONMEBOL,2,2,2,2,D,,D,,,False,Estadio Monumental U,Lima,Peru,154,home,José Guillermo del Solar,Peru,2007-09-08
M0500,Bolivia,CONMEBOL,2,0,2,0,W,,W,,,False,Estadio Monumental U,Lima,Peru,154,home,José Guillermo del Solar,Peru,2007-09-12
M0501,Paraguay,CONMEBOL,0,0,0,0,D,,D,FIFA World Cup Qualifiers 2010,FIFA World Cup Qualifiers,True,Estadio Monumental U,Lima,Peru,154,home,José Guillermo del Solar,Peru,2007-10-13
M0502,Chile,CONMEBOL,0,2,0,2,L,,L,FIFA World Cup Qualifiers 2010,FIFA World Cup Qualifiers,True,Estadio Nacional de Chile,Santiago,Chile,520,away,José Guillermo del Solar,Peru,2007-10-17
M0503,Brazil,CONMEBOL,1,1,1,1,D,,D,FIFA World Cup Qualifiers 2010,FIFA World Cup Qualifiers,True,Estadio Monumental U,Lima,Peru,154,home,José Guillermo del Solar,Peru,2007-11-18
M0504,Ecuador,CONMEBOL,1,5,1,5,L,,L,FIFA World Cup Qualifiers 2010,FIFA World Cup Qualifiers,True,Estadio Olímpico Atahualpa,Quito,Ecuador,2850,away,José Guillermo del Solar,Peru,2007-11-21
M0505,Bolivia,CONMEBOL,1,2,1,2,L,,L,,,False,Estadio Hernando Siles,La Paz,Bolivia,3625,away,José Guillermo del Solar,Peru,2008-02-06
M0506,Costa Rica,CONCACAF,3,1,3,1,W,,W,,,False,Estadio Max Augustín,Iquitos,Peru,105,home,José Guillermo del Solar,Peru,2008-03-26
M0507,Spain,UEFA,1,2,1,2,L,,L,,,False,Estadio Nuevo Colombino,Huelva,Spain,24,away,José Guillermo del Solar,Peru,2008-05-31
M0508,Mexico,CONCACAF,0,4,0,4,L,,L,,,False,Soldier Field,Chicago,United States,182,neutral,José Guillermo del Solar,Peru,2008-06-08
M0509,Colombia,CONMEBOL,1,1,1,1,D,,D,FIFA World Cup Qualifiers 2010,FIFA World Cup Qualifiers,True,Estadio Monumental U,Lima,Peru,154,home,José Guillermo del Solar,Peru,2008-06-14
M0510,Uruguay,CONMEBOL,0,6,0,6,L,,L,FIFA World Cup Qualifiers 2010,FIFA World Cup Qualifiers,True,Estadio Centenario (Montevideo),Montevideo,Uruguay,43,away,José Guillermo del Solar,Peru,2008-06-17
M0511,Venezuela,CONMEBOL,1,0,1,0,W,,W,FIFA World Cup Qualifiers 2010,FIFA World Cup Qualifiers,True,Estadio Monumental U,Lima,Peru,154,home,José Guillermo del Solar,Peru,2008-09-06
M0512,Argentina,CONMEBOL,1,1,1,1,D,,D,FIFA World Cup Qualifiers 2010,FIFA World Cup Qualifiers,True,Estadio Monumental U,Lima,Peru,154,home,José Guillermo del Solar,Peru,2008-09-10
M0513,Bolivia,CONMEBOL,0,3,0,3,L,,L,FIFA World Cup Qualifiers 2010,FIFA World Cup Qualifiers,True,Estadio Hernando Siles,La Paz,Bolivia,3625,away,José Guillermo del Solar,Peru,2008-10-11
M0514,Paraguay,CONMEBOL,0,1,0,1,L,,L,FIFA World Cup Qualifiers 2010,FIFA World Cup Qualifiers,True,Estadio Defensores del Chaco,Asuncion,Paraguay,89,away,José Guillermo del Solar,Peru,2008-10-15
M0515,El Salvador,CONCACAF,0,1,0,1,L,,L,,,False,Los Angeles Memorial Coliseum,Los Angeles,United States,93,neutral,José Guillermo del Solar,Peru,2009-02-06
M0516,Paraguay,CONMEBOL,0,1,0,1,L,,L,,,False,Estadio Alejandro Villanueva,Lima,Peru,154,home,José Guillermo del Solar,Peru,2009-02-11
M0517,Chile,CONMEBOL,1,3,1,3,L,,L,FIFA World Cup Qualifiers 2010,FIFA World Cup Qualifiers,True,Estadio Monumental U,Lima,Peru,154,home,José Guillermo del Solar,Peru,2009-03-29
M0518,Brazil,CONMEBOL,0,3,0,3,L,,L,FIFA World Cup Qualifiers 2010,FIFA World Cup Qualifiers,True,Estádio Beira-Rio,Porto Alegre,Brazil,10,away,José Guillermo del Solar,Peru,2009-04-01
M0519,Ecuador,CONMEBOL,1,2,1,2,L,,L,FIFA World Cup Qualifiers 2010,FIFA World Cup Qualifiers,True,Estadio Monumental U,Lima,Peru,154,home,José Guillermo del Solar,Peru,2009-06-07
M0520,Colombia,CONMEBOL,0,1,0,1,L,,L,FIFA World Cup Qualifiers 2010,FIFA World Cup Qualifiers,True,Estadio Atanasio Girardot,Medellin,Colombia,1495,away,José Guillermo del Solar,Peru,2009-06-10
M0521,Uruguay,CONMEBOL,1,0,1,0,W,,W,FIFA World Cup Qualifiers 2010,FIFA World Cup Qualifiers,True,Estadio Monumental U,Lima,Peru,154,home,José Guillermo del Solar,Peru,2009-09-05
M0522,Venezuela,CONMEBOL,1,3,1,3,L,,L,FIFA World Cup Qualifiers 2010,FIFA World Cup Qualifiers,True,Estadio General José Antonio Anzoátegui,Puerto La Cruz,Venezuela,16,away,José Guillermo del Solar,Peru,2009-09-09
M0523,Argentina,CONMEBOL,1,2,1,2,L,,L,FIFA World Cup Qualifiers 2010,FIFA World Cup Qualifiers,True,Estadio Monumental Antonio Vespucio Liberti,Buenos Aires,Argentina,25,away,José Guillermo del Solar,Peru,2009-10-10
M0524,Bolivia,CONMEBOL,1,0,1,0,W,,W,FIFA World Cup Qualifiers 2010,FIFA World Cup Qualifiers,True,Estadio Alejandro Villanueva,Lima,Peru,154,home,José Guillermo del Solar,Peru,2009-10-14
M0525,Honduras,CONCACAF,2,1,2,1,W,,W,,,False,Hard Rock Stadium,Miami,United States,2,neutral,José Guillermo del Solar,Peru,2009-11-18
M0526,Canada,CONCACAF,2,0,2,0,W,,W,,,False,BMO Field,Toronto,Canada,76,away,Sergio Markarián,Uruguay,2010-09-04
M0527,Jamaica,CONCACAF,2,1,2,1,W,,W,,,False,Lockhart Stadium,Fort Lauderdale,United States,2,neutral,Sergio Markarián,Uruguay,2010-09-07
M0528,Costa Rica,CONCACAF,2,0,2,0,W,,W,,,False,Estadio Alejandro Villanueva,Lima,Peru,154,home,Sergio Markarián,Uruguay,2010-10-08
M0529,Panama,CONCACAF,0,1,0,1,L,,L,,,False,Estadio Rommel Fernández,Panama City,Panama,2,away,Sergio Markarián,Uruguay,2010-10-12
M0530,Colombia,CONMEBOL,1,1,1,1,D,,D,,,False,Estadio El Campín,Bogota,Colombia,2582,away,Sergio Markarián,Uruguay,2010-11-17
M0531,Panama,CONCACAF,1,0,1,0,W,,W,,,False,Estadio 25 de Noviembre,Moquegua,Peru,1410,home,Sergio Markarián,Uruguay,2011-02-08
M0532,Ecuador,CONMEBOL,0,0,0,0,D,,D,,,False,ADO Den Haag Stadium,Den Haag,Netherlands,1,neutral,Sergio Markarián,Uruguay,2011-03-29
M0533,Japan,AFC,0,0,0,0,D,,D,Kirin Cup 2011,Kirin Cup,False,Denka Big Swan Stadium,Niigata,Japan,3,away,Sergio Markarián,Uruguay,2011-06-01
M0534,Czech Republic,UEFA,0,0,0,0,D,,D,Kirin Cup 2011,Kirin Cup,False,Sunpro Alwin,Nagano,Japan,350,neutral,Sergio Markarián,Uruguay,2011-06-04
M0535,Uruguay,CONMEBOL,1,1,1,1,D,,D,Copa América 2011,Copa América/Sudamericano,True,Estadio Bicentenario,San Juan,Argentina,640,neutral,Sergio Markarián,Uruguay,2011-07-04
M0536,Mexico,CONCACAF,1,0,1,0,W,,W,Copa América 2011,Copa América/Sudamericano,True,Estadio Malvinas Argentinas,Mendoza,Argentina,769,neutral,Sergio Markarián,Uruguay,2011-07-08
M0537,Chile,CONMEBOL,0,1,0,1,L,,L,Copa América 2011,Copa América/Sudamericano,True,Estadio Malvinas Argentinas,Mendoza,Argentina,769,neutral,Sergio Markarián,Uruguay,2011-07-12
M0538,Colombia,CONMEBOL,2,0,2,0,W,,W,Copa América 2011,Copa América/Sudamericano,True,Estadio Mario Kempes,Cordoba,Argentina,440,neutral,Sergio Markarián,Uruguay,2011-07-16
M0539,Uruguay,CONMEBOL,0,2,0,2,L,,L,Copa América 2011,Copa América/Sudamericano,True,Estadio Único,La Plata,Argentina,26,neutral,Sergio Markarián,Uruguay,2011-07-19
M0540,Venezuela,CONMEBOL,4,1,4,1,W,,W,Copa América 2011,Copa América/Sudamericano,True,Estadio Único,La Plata,Argentina,26,neutral,Sergio Markarián,Uruguay,2011-07-23
M0541,Bolivia,CONMEBOL,2,2,2,2,D,,D,,,False,Estadio Nacional de Perú,Lima,Peru,154,home,Sergio Markarián,Uruguay,2011-09-02
M0542,Bolivia,CONMEBOL,0,0,0,0,D,,D,,,False,Estadio Hernando Siles,La Paz,Bolivia,3625,away,Sergio Markarián,Uruguay,2011-09-05
M0543,Paraguay,CONMEBOL,2,0,2,0,W,,W,FIFA World Cup Qualifiers 2014,FIFA World Cup Qualifiers,True,Estadio Nacional de Perú,Lima,Peru,154,home,Sergio Markarián,Uruguay,2011-10-07
M0544,Chile,CONMEBOL,2,4,2,4,L,,L,FIFA World Cup Qualifiers 2014,FIFA World Cup Qualifiers,True,Estadio Monumental David Arellano,Santiago,Chile,520,away,Sergio Markarián,Uruguay,2011-10-11
M0545,Ecuador,CONMEBOL,0,2,0,2,L,,L,FIFA World Cup Qualifiers 2014,FIFA World Cup Qualifiers,True,Estadio Olímpico Atahualpa,Quito,Ecuador,2850,away,Sergio Markarián,Uruguay,2011-11-15
M0546,Tunisia,CAF,1,1,1,1,D,,D,,,False,El Menzah Stadium,Tunis,Tunisia,4,away,Sergio Markarián,Uruguay,2012-02-29
M0547,Chile,CONMEBOL,1,3,1,3,L,,L,Copa del Pacífico 2012,Copa del Pacífico,False,Estadio Carlos Dittborn,Arica,Chile,2,away,Sergio Markarián,Uruguay,2012-03-21
M0548,Chile,CONMEBOL,0,3,0,3,L,,L,Copa del Pacífico 2012,Copa del Pacífico,False,Estadio Jorge Basadre,Tacna,Peru,562,home,Sergio Markarián,Uruguay,2012-04-11
M0549,Nigeria,CAF,1,0,1,0,W,,W,,,False,Estadio Nacional de Perú,Lima,Peru,154,home,Sergio Markarián,Uruguay,2012-05-23
M0550,Colombia,CONMEBOL,0,1,0,1,L,,L,FIFA World Cup Qualifiers 2014,FIFA World Cup Qualifiers,True,Estadio Nacional de Perú,Lima,Peru,154,home,Sergio Markarián,Uruguay,2012-06-03
M0551,Uruguay,CONMEBOL,2,4,2,4,L,,L,FIFA World Cup Qualifiers 2014,FIFA World Cup Qualifiers,True,Estadio Centenario (Montevideo),Montevideo,Uruguay,43,away,Sergio Markarián,Uruguay,2012-06-10
M0552,Costa Rica,CONCACAF,1,0,1,0,W,,W,,,False,Estadio Nacional de Costa Rica,San Jose,Costa Rica,1172,away,Sergio Markarián,Uruguay,2012-08-15
M0553,Venezuela,CONMEBOL,2,1,2,1,W,,W,FIFA World Cup Qualifiers 2014,FIFA World Cup Qualifiers,True,Estadio Nacional de Perú,Lima,Peru,154,home,Sergio Markarián,Uruguay,2012-09-07
M0554,Argentina,CONMEBOL,1,1,1,1,D,,D,FIFA World Cup Qualifiers 2014,FIFA World Cup Qualifiers,True,Estadio Nacional de Perú,Lima,Peru,154,home,Sergio Markarián,Uruguay,2012-09-11
M0555,Bolivia,CONMEBOL,1,1,1,1,D,,D,FIFA World Cup Qualifiers 2014,FIFA World Cup Qualifiers,True,Estadio Hernando Siles,La Paz,Bolivia,3625,away,Sergio Markarián,Uruguay,2012-10-12
M0556,Paraguay,CONMEBOL,0,1,0,1,L,,L,FIFA World Cup Qualifiers 2014,FIFA World Cup Qualifiers,True,Estadio Defensores del Chaco,Asuncion,Paraguay,89,away,Sergio Markarián,Uruguay,2012-10-16
M0557,Honduras,CONCACAF,0,0,0,0,D,,D,,,False,Shell Energy Stadium,Houston,United States,13,neutral,Sergio Markarián,Uruguay,2012-11-14
M0558,Trinidad and Tobago,CONCACAF,2,0,2,0,W,,W,,,False,Ato Boldon Stadium,Couva,Trinidad and Tobago,47,away,Sergio Markarián,Uruguay,2013-02-06
M0559,Chile,CONMEBOL,1,0,1,0,W,,W,FIFA World Cup Qualifiers 2014,FIFA World Cup Qualifiers,True,Estadio Nacional de Perú,Lima,Peru,154,home,Sergio Markarián,Uruguay,2013-03-22
M0560,Trinidad and Tobago,CONCACAF,3,0,3,0,W,,W,,,False,Estadio Nacional de Perú,Lima,Peru,154,home,Sergio Markarián,Uruguay,2013-03-26
M0561,Mexico,CONCACAF,0,0,0,0,D,,D,,,False,Candlestick Park,San Francisco,United States,16,neutral,Sergio Markarián,Uruguay,2013-04-17
M0562,Panama,CONCACAF,2,1,2,1,W,,W,,,False,Estadio Rommel Fernández,Panama City,Panama,2,away,Sergio Markarián,Uruguay,2013-06-01
M0563,Ecuador,CONMEBOL,1,0,1,0,W,,W,FIFA World Cup Qualifiers 2014,FIFA World Cup Qualifiers,True,Estadio Nacional de Perú,Lima,Peru,154,home,Sergio Markarián,Uruguay,2013-06-07
M0564,Colombia,CONMEBOL,0,2,0,2,L,,L,FIFA World Cup Qualifiers 2014,FIFA World Cup Qualifiers,True,Estadio Metropolitano de Barranquilla,Barranquilla,Colombia,18,away,Sergio Markarián,Uruguay,2013-06-11
M0565,South Korea,AFC,0,0,0,0,D,,D,,,False,Seoul World Cup Stadium,Seoul,South Korea,66,away,Sergio Markarián,Uruguay,2013-08-14
M0566,Uruguay,CONMEBOL,1,2,1,2,L,,L,FIFA World Cup Qualifiers 2014,FIFA World Cup Qualifiers,True,Estadio Nacional de Perú,Lima,Peru,154,home,Sergio Markarián,Uruguay,2013-09-06
M0567,Venezuela,CONMEBOL,2,3,2,3,L,,L,FIFA World Cup Qualifiers 2014,FIFA World Cup Qualifiers,True,Estadio General José Antonio Anzoátegui,Puerto La Cruz,Venezuela,16,away,Sergio Markarián,Uruguay,2013-09-10
M0568,Argentina,CONMEBOL,1,3,1,3,L,,L,FIFA World Cup Qualifiers 2014,FIFA World Cup Qualifiers,True,Estadio Monumental Antonio Vespucio Liberti,Buenos Aires,Argentina,25,away,Sergio Markarián,Uruguay,2013-10-11
M0569,Bolivia,CONMEBOL,1,1,1,1,D,,D,FIFA World Cup Qualifiers 2014,FIFA World Cup Qualifiers,True,Estadio Nacional de Perú,Lima,Peru,154,home,Sergio Markarián,Uruguay,2013-10-15
M0570,England,UEFA,0,3,0,3,L,,L,,,False,Wembley Stadium,London,England,15,away,Pablo Bengoechea,Uruguay,2014-05-30
M0571,Switzerland,UEFA,0,2,0,2,L,,L,,,False,Swissporarena,Luzern,Switzerland,436,away,Pablo Bengoechea,Uruguay,2014-06-03
M0572,Panama,CONCACAF,3,0,3,0,W,,W,,,False,Estadio Nacional de Perú,Lima,Peru,154,home,Pablo Bengoechea,Uruguay,2014-08-06
M0573,Iraq,AFC,2,0,2,0,W,,W,,,False,Maktoum Bin Rashid Al Maktoum Stadium,Dubai,UAE,11,neutral,Pablo Bengoechea,Uruguay,2014-09-04
