Name,Distance (ly),Luminosity (L/Lo),Radius (R/Ro),Temperature (K),Spectral Class
Lalande 21185,8.439597133532216,2.6433710990737387,0.4316383869316258,3365.5018448993296,M2.1V
Barnard's Star,6.187165630701091,4.956944233778123,0.1391027780853812,3145.3595033455963,M4Ve
Barnard's Star,5.621799128520018,3.7760022367690285,0.11319610617868339,3101.014047069934,M4Ve
Castor,51.71998908353143,53.15103578649683,2.321454068721126,10285.43180677566,A1V
Spica,250.40169225874862,22002.935830741622,7.418892400715696,25449.19666587807,B1III-IV
Acrux,320.8089994295918,25004.66014302425,8.301353337284787,28026.52454851035,B0.5IV
Spica,249.87806875875762,22003.593457133502,7.376203984645423,25412.12199277132,B1III-IV
Procyon,10.920471755944988,4.935287891672165,2.0737484014273155,6506.621798818398,F5IV-V
Canopus,309.78529838101207,10500.052904901882,71.02194935754189,7307.0967988732145,A9II
Altair,16.933845755838053,12.845622466715568,1.6974822956589117,7575.06541533419,A7V
Rigil Kentaurus,4.608424065033049,5.00472601467677,1.2929190926560636,5820.262364330082,G2V
Vega,24.65390624701162,41.61042724473538,2.429274022708076,9631.852917163242,A0V
Procyon,11.146881937080314,12.218862119908533,2.0247293672655777,6503.785589850387,F5IV-V
Arcturus,36.3693563748995,167.57770365212474,25.408263436517736,4290.82040736522,K1.5III
Canopus,310.35560420721504,10495.060417002824,71.02611198607457,7336.306359368458,A9II
Altair,16.70733129032844,9.554275564559855,1.5490181205144966,7517.666644153817,A7V
Hadar,350.47273331783754,50002.06465870077,8.940071689517074,25026.854869644325,B1III
Castor,51.94700108831837,51.51081940941651,2.303341519145927,10330.659987471341,A1V
Antares,549.8508372630931,10001.25706401134,680.0627912846477,3497.2764658101314,M1.5Iab
Altair,16.5028339871533,15.00853497168282,1.537143677100781,7531.390715153673,A7V
Ross 154,9.195617903458347,4.002523195559234,0.2331786819378468,2799.1300136375307,M3.5V
Capella,43.28991991209135,78.42806415411815,11.903537314056436,4891.016059207164,G8III
Castor,51.72532804583004,56.68355462603443,2.3156128851403235,10347.251771780268,A1V
Procyon,11.591330421111849,11.923795878328828,2.03384610933756,6515.942047780109,F5IV-V
Lalande 21185,8.703545490785453,3.2554514372729964,0.34371090213467714,3397.560024270192,M2.1V
Mira,417.5482494592996,8697.641481122131,370.0433728646599,2881.4840403317608,M7IIIe
Betelgeuse,642.896853479847,126004.68469642337,886.9879566164066,3511.823072543017,M2Iab
Betelgeuse,642.1716997467348,126001.69509064495,886.9888377279874,3479.277355062287,M2Iab
Lalande 21185,8.731732298435377,4.786238308759169,0.3347032306768086,3382.689040227199,M2.1V
Altair,17.15474181167015,6.975771781193093,1.5483116113750846,7537.641975099961,A7V
Vega,24.776635908276518,35.27153115019188,2.29544479238952,9616.074160949815,A0V
Mira,417.695788448091,8704.185431731014,370.0625415276317,2955.0490698875665,M7IIIe
Rigil Kentaurus,3.996321706725146,1.626551918000496,1.3046574245238987,5794.091339181414,G2V
Mira,418.47024286572923,8702.898481160859,370.0818555771332,2943.151168595254,M7IIIe
Altair,17.111919168917005,10.39101273787362,1.6095873161618377,7504.094812609862,A7V
Altair,16.874372018837036,5.998470578062234,1.5597935011539061,7561.789883494114,A7V
Deneb,2600.0030216501546,195995.4474828539,203.02756825887886,8518.964904807914,A2Ia
Rigel,860.4364002835275,120000.52031072113,78.80303528052436,12131.669640550605,B8Ia
Altair,17.12154390276971,11.776186568379096,1.635310418129086,7555.4180801050825,A7V
Barnard's Star,5.938951989691774,-3.172253923292721,0.2666876758071142,3121.980224966519,M4Ve
Wolf 359,7.455714961927049,-4.43510093589817,0.06808667694271407,2774.1483001662027,M6V
Hadar,350.3016438778805,49997.50659083093,9.070882395506349,25010.502655808556,B1III
Bellatrix,239.7632940871353,6397.02015894308,5.706311488104068,22603.548765755073,B2III
Alpha Centauri B,4.044363778891645,-4.549088213039762,0.9391905375045383,5286.304303993784,K1V
Wolf 359,8.139786203659344,3.484204727275103,0.23632401553344878,2813.6003663283495,M6V
